name,home,away
Ball possession,52%,48%
Total shots,10,8
Shots on target,5,4
Shots off target,2,4
Blocked shots,3,0
Corner kicks,0,4
Offsides,7,5
Fouls,5,21
Yellow cards,1,5
Free kicks,21,5
Throw-ins,34,26
Goal kicks,4,4
Counter attacks,1,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,5,8
Shots outside box,5,0
Goalkeeper saves,2,3
Passes,401,354
Accurate passes,286 (71%),248 (70%)
Long balls,23/64 (36%),53/86 (62%)
Crosses,3/7 (43%),6/14 (43%)
Dribbles,4/10 (40%),9/9 (100%)
Possession lost,171,160
Duels won,46,35
Aerials won,5,10
Tackles,16,11
Interceptions,13,16
Clearances,9,5
Ball possession,51%,49%
Total shots,3,3
Shots on target,3,1
Shots off target,0,2
Blocked shots,0,0
Corner kicks,0,2
Offsides,2,3
Yellow cards,1,1
Free kicks,10,4
Throw-ins,17,13
Goal kicks,3,1
Counter attacks,1,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,1,3
Shots outside box,2,0
Goalkeeper saves,0,1
Passes,195,179
Accurate passes,132 (68%),124 (69%)
Long balls,6/28 (21%),26/40 (65%)
Crosses,1/1 (100%),3/8 (38%)
Dribbles,1/3 (33%),5/5 (100%)
Possession lost,84,80
Duels won,20,16
Aerials won,0,4
Tackles,9,3
Interceptions,7,10
Clearances,6,2
Ball possession,54%,46%
Total shots,7,5
Shots on target,2,3
Shots off target,2,2
Blocked shots,3,0
Corner kicks,0,2
Offsides,5,2
Yellow cards,0,4
Free kicks,11,1
Throw-ins,17,13
Goal kicks,1,3
Counter attacks,0,0
Counter attack shots,0,0
Counter attack goals,0,0
Shots inside box,4,5
Shots outside box,3,0
Goalkeeper saves,2,2
Passes,206,175
Accurate passes,154 (75%),124 (71%)
Long balls,17/36 (47%),27/46 (59%)
Crosses,2/6 (33%),3/6 (50%)
Dribbles,3/7 (43%),4/4 (100%)
Possession lost,87,80
Duels won,26,19
Aerials won,5,6
Tackles,7,8
Interceptions,6,6
Clearances,3,3
