name,home,away
Expected goals,1.31,1.29
Expected assists,1.06,0.38
Ball possession,49%,51%
Total shots,15,13
Shots on target,6,6
Shots off target,4,5
Blocked shots,5,2
Corner kicks,6,0
Offsides,1,6
Fouls,6,5
Yellow cards,3,2
Free kicks,5,6
Throw-ins,32,29
Goal kicks,10,6
Big chances,3,3
Big chances missed,3,2
Shots inside box,7,7
Shots outside box,8,6
Goalkeeper saves,4,6
Goals prevented,-0.32,0.89
Passes,494,533
Accurate passes,398 (81%),434 (81%)
Long balls,25/57 (44%),36/62 (58%)
Crosses,6/22 (27%),2/9 (22%)
Dribbles,15/26 (58%),11/19 (58%)
Possession lost,163,149
Duels won,49,48
Aerials won,13,8
Tackles,16,23
Interceptions,7,8
Clearances,8,23
Expected goals,0.62,0.18
Expected assists,0.34,0.15
Ball possession,46%,54%
Total shots,7,6
Shots on target,4,2
Shots off target,1,3
Blocked shots,2,1
Corner kicks,2,0
Offsides,0,3
Yellow cards,1,0
Free kicks,2,4
Throw-ins,16,17
Goal kicks,5,2
Big chances,2,0
Big chances missed,2,0
Shots inside box,3,2
Shots outside box,4,4
Goalkeeper saves,2,4
Passes,257,305
Accurate passes,204 (79%),253 (83%)
Long balls,11/32 (34%),19/30 (63%)
Crosses,0/6 (0%),1/5 (20%)
Dribbles,6/10 (60%),4/6 (67%)
Possession lost,83,76
Duels won,22,26
Aerials won,7,7
Tackles,7,11
Interceptions,4,2
Clearances,3,6
Expected goals,0.69,1.11
Expected assists,0.72,0.23
Ball possession,52%,48%
Total shots,8,7
Shots on target,2,4
Shots off target,3,2
Blocked shots,3,1
Corner kicks,4,0
Offsides,1,3
Yellow cards,2,2
Free kicks,3,2
Throw-ins,16,12
Goal kicks,5,4
Big chances,1,3
Big chances missed,1,2
Shots inside box,4,5
Shots outside box,4,2
Goalkeeper saves,2,2
Passes,237,228
Accurate passes,194 (82%),181 (79%)
Long balls,14/25 (56%),17/32 (53%)
Crosses,6/16 (38%),1/4 (25%)
Dribbles,9/16 (56%),7/13 (54%)
Possession lost,80,73
Duels won,27,22
Aerials won,6,1
Tackles,9,12
Interceptions,3,6
Clearances,5,17
