name,home,away
Ball possession,48%,52%
Total shots,15,26
Shots on target,6,11
Shots off target,3,10
Blocked shots,6,5
Corner kicks,6,6
Offsides,1,0
Fouls,11,6
Yellow cards,2,0
Free kicks,6,11
Throw-ins,29,29
Goal kicks,14,9
Big chances,4,6
Big chances missed,4,3
Counter attacks,1,2
Counter attack shots,1,1
Counter attack goals,0,1
Shots inside box,7,18
Shots outside box,8,8
Goalkeeper saves,6,6
Passes,402,447
Accurate passes,293 (73%),337 (75%)
Long balls,32/73 (44%),32/68 (47%)
Crosses,6/23 (26%),6/18 (33%)
Dribbles,16/23 (70%),13/24 (54%)
Possession lost,172,165
Duels won,59,74
Aerials won,19,24
Tackles,18,26
Interceptions,10,12
Clearances,18,17
Ball possession,46%,54%
Total shots,2,14
Shots on target,1,6
Shots off target,0,6
Blocked shots,1,2
Corner kicks,2,3
Offsides,1,0
Yellow cards,1,0
Free kicks,4,6
Throw-ins,16,23
Goal kicks,7,3
Big chances,1,5
Big chances missed,1,3
Counter attacks,0,2
Counter attack shots,0,1
Counter attack goals,0,1
Shots inside box,1,11
Shots outside box,1,3
Goalkeeper saves,3,1
Passes,194,233
Accurate passes,132 (68%),180 (77%)
Long balls,18/45 (40%),20/37 (54%)
Crosses,3/11 (27%),6/10 (60%)
Dribbles,3/6 (50%),7/15 (47%)
Possession lost,90,84
Duels won,30,34
Aerials won,11,12
Tackles,12,9
Interceptions,6,4
Clearances,9,7
Ball possession,49%,51%
Total shots,13,12
Shots on target,5,5
Shots off target,3,4
Blocked shots,5,3
Corner kicks,4,3
Offsides,0,0
Yellow cards,1,0
Free kicks,2,5
Throw-ins,13,6
Goal kicks,7,6
Big chances,3,1
Big chances missed,3,0
Counter attacks,1,0
Counter attack shots,1,0
Counter attack goals,0,0
Shots inside box,6,7
Shots outside box,7,5
Goalkeeper saves,3,5
Passes,208,214
Accurate passes,161 (77%),157 (73%)
Long balls,14/28 (50%),12/31 (39%)
Crosses,3/12 (25%),0/8 (0%)
Dribbles,13/17 (76%),6/9 (67%)
Possession lost,82,81
Duels won,29,40
Aerials won,8,12
Tackles,6,17
Interceptions,4,8
Clearances,9,10
