name,home,away
Ball possession,49%,51%
Total shots,22,10
Shots on target,7,4
Shots off target,6,4
Blocked shots,9,2
Corner kicks,7,2
Offsides,5,0
Fouls,15,20
Yellow cards,2,4
Free kicks,20,12
Throw-ins,18,23
Goal kicks,6,11
Big chances,3,3
Big chances missed,1,1
Hit woodwork,0,1
Shots inside box,13,5
Shots outside box,9,5
Goalkeeper saves,2,5
Passes,401,442
Accurate passes,325 (81%),351 (79%)
Long balls,28/59 (47%),26/61 (43%)
Crosses,6/29 (21%),4/13 (31%)
Dribbles,8/23 (35%),16/27 (59%)
Possession lost,145,148
Duels won,62,60
Aerials won,14,10
Tackles,20,22
Interceptions,14,12
Clearances,10,28
Ball possession,48%,52%
Total shots,11,5
Shots on target,3,2
Shots off target,2,3
Blocked shots,6,0
Corner kicks,5,1
Offsides,3,0
Yellow cards,1,0
Free kicks,10,4
Throw-ins,7,11
Goal kicks,2,5
Big chances,0,1
Big chances missed,0,0
Hit woodwork,0,1
Shots inside box,8,3
Shots outside box,3,2
Goalkeeper saves,1,3
Passes,213,242
Accurate passes,175 (82%),199 (82%)
Long balls,16/35 (46%),15/32 (47%)
Crosses,1/17 (6%),3/6 (50%)
Dribbles,1/8 (13%),6/10 (60%)
Possession lost,71,67
Duels won,28,24
Aerials won,9,6
Tackles,8,8
Interceptions,4,7
Clearances,4,18
Ball possession,49%,51%
Total shots,11,5
Shots on target,4,2
Shots off target,4,1
Blocked shots,3,2
Corner kicks,2,1
Offsides,2,0
Yellow cards,1,4
Free kicks,10,8
Throw-ins,11,12
Goal kicks,4,6
Big chances,3,2
Big chances missed,1,1
Hit woodwork,0,0
Shots inside box,5,2
Shots outside box,6,3
Goalkeeper saves,1,2
Passes,188,200
Accurate passes,150 (80%),152 (76%)
Long balls,12/24 (50%),11/29 (38%)
Crosses,5/12 (42%),1/7 (14%)
Dribbles,7/15 (47%),10/17 (59%)
Possession lost,74,81
Duels won,34,36
Aerials won,5,4
Tackles,12,14
Interceptions,10,5
Clearances,6,10
