name,home,away
Expected goals,0.56,0.87
Expected assists,0.54,1.35
Ball possession,40%,60%
Total shots,12,10
Shots on target,4,5
Shots off target,4,5
Blocked shots,4,0
Corner kicks,4,2
Offsides,5,1
Fouls,15,17
Yellow cards,3,2
Free kicks,17,15
Throw-ins,31,21
Goal kicks,13,8
Big chances,0,1
Shots inside box,7,5
Shots outside box,5,5
Goalkeeper saves,4,4
Goals prevented,0.39,0.56
Passes,367,545
Accurate passes,257 (70%),453 (83%)
Long balls,20/63 (32%),21/56 (38%)
Crosses,3/17 (18%),3/18 (17%)
Dribbles,10/22 (45%),11/22 (50%)
Possession lost,179,161
Duels won,62,64
Aerials won,15,14
Tackles,20,24
Interceptions,4,13
Clearances,11,17
Expected goals,0.33,0.71
Expected assists,0.25,1.29
Ball possession,34%,66%
Total shots,6,8
Shots on target,2,3
Shots off target,1,5
Blocked shots,3,0
Corner kicks,0,1
Offsides,1,1
Yellow cards,1,0
Free kicks,6,5
Throw-ins,12,7
Goal kicks,11,2
Big chances,0,1
Shots inside box,3,4
Shots outside box,3,4
Goalkeeper saves,2,2
Passes,177,342
Accurate passes,128 (72%),304 (89%)
Long balls,14/29 (48%),11/25 (44%)
Crosses,1/5 (20%),2/10 (20%)
Dribbles,6/12 (50%),3/7 (43%)
Possession lost,74,68
Duels won,23,25
Aerials won,5,6
Tackles,6,11
Interceptions,2,4
Clearances,7,0
Expected goals,0.23,0.15
Expected assists,0.29,0.06
Ball possession,49%,51%
Total shots,6,2
Shots on target,2,2
Shots off target,3,0
Blocked shots,1,0
Corner kicks,4,1
Offsides,4,0
Yellow cards,2,2
Free kicks,11,10
Throw-ins,19,14
Goal kicks,2,6
Big chances,0,0
Shots inside box,4,1
Shots outside box,2,1
Goalkeeper saves,2,2
Passes,190,203
Accurate passes,129 (68%),149 (73%)
Long balls,6/34 (18%),10/31 (32%)
Crosses,2/12 (17%),1/8 (13%)
Dribbles,4/10 (40%),8/15 (53%)
Possession lost,105,93
Duels won,39,39
Aerials won,10,8
Tackles,14,13
Interceptions,2,9
Clearances,4,17
