name,home,away
Ball possession,51%,49%
Total shots,15,6
Shots on target,10,4
Shots off target,5,2
Blocked shots,0,0
Corner kicks,4,4
Offsides,1,1
Fouls,12,10
Yellow cards,3,1
Free kicks,10,12
Throw-ins,35,36
Goal kicks,8,11
Big chances,4,2
Big chances missed,3,0
Hit woodwork,1,0
Shots inside box,10,5
Shots outside box,5,1
Goalkeeper saves,2,7
Passes,356,341
Accurate passes,242 (68%),212 (62%)
Long balls,43/81 (53%),21/74 (28%)
Crosses,8/22 (36%),6/20 (30%)
Dribbles,6/13 (46%),2/8 (25%)
Possession lost,175,188
Duels won,57,60
Aerials won,21,27
Tackles,21,19
Interceptions,9,7
Clearances,14,15
Ball possession,50%,50%
Total shots,5,5
Shots on target,3,4
Shots off target,2,1
Blocked shots,0,0
Corner kicks,4,3
Offsides,0,1
Yellow cards,2,1
Free kicks,6,6
Throw-ins,15,18
Goal kicks,5,4
Big chances,2,2
Big chances missed,2,0
Hit woodwork,0,0
Shots inside box,4,5
Shots outside box,1,0
Goalkeeper saves,2,2
Passes,173,168
Accurate passes,120 (69%),112 (67%)
Long balls,17/37 (46%),11/34 (32%)
Crosses,3/11 (27%),4/13 (31%)
Dribbles,3/7 (43%),2/4 (50%)
Possession lost,83,78
Duels won,27,34
Aerials won,12,13
Tackles,6,13
Interceptions,5,2
Clearances,7,12
Ball possession,52%,48%
Total shots,10,1
Shots on target,7,0
Shots off target,3,1
Blocked shots,0,0
Corner kicks,0,1
Offsides,1,0
Yellow cards,1,0
Free kicks,4,6
Throw-ins,20,18
Goal kicks,3,7
Big chances,2,0
Big chances missed,1,0
Hit woodwork,1,0
Shots inside box,6,0
Shots outside box,4,1
Goalkeeper saves,0,5
Passes,183,173
Accurate passes,122 (67%),100 (58%)
Long balls,26/44 (59%),10/40 (25%)
Crosses,5/11 (45%),2/7 (29%)
Dribbles,3/6 (50%),0/4 (0%)
Possession lost,92,110
Duels won,30,26
Aerials won,9,14
Tackles,15,6
Interceptions,4,5
Clearances,7,3
