name,home,away
Ball possession,56%,44%
Total shots,14,7
Shots on target,7,4
Shots off target,3,1
Blocked shots,4,2
Corner kicks,8,3
Offsides,4,1
Fouls,11,14
Yellow cards,2,2
Free kicks,11,11
Throw-ins,28,21
Goal kicks,4,13
Big chances,2,0
Big chances missed,2,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,11,5
Shots outside box,3,2
Goalkeeper saves,3,5
Passes,344,282
Accurate passes,200 (58%),132 (47%)
Long balls,35/86 (41%),24/89 (27%)
Crosses,8/31 (26%),3/16 (19%)
Dribbles,4/7 (57%),7/11 (64%)
Possession lost,213,202
Duels won,77,67
Aerials won,50,35
Tackles,13,15
Interceptions,9,10
Clearances,18,26
Ball possession,59%,41%
Total shots,4,2
Shots on target,3,2
Shots off target,1,0
Blocked shots,0,0
Corner kicks,3,2
Offsides,2,1
Yellow cards,0,1
Free kicks,5,5
Throw-ins,16,14
Goal kicks,2,6
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,3,1
Shots outside box,1,1
Goalkeeper saves,1,3
Passes,185,131
Accurate passes,102 (55%),47 (36%)
Long balls,17/45 (38%),8/44 (18%)
Crosses,3/12 (25%),1/5 (20%)
Dribbles,2/4 (50%),1/4 (25%)
Possession lost,116,111
Duels won,34,32
Aerials won,18,18
Tackles,9,9
Interceptions,6,5
Clearances,7,15
Ball possession,52%,48%
Total shots,10,5
Shots on target,4,2
Shots off target,2,1
Blocked shots,4,2
Corner kicks,5,1
Offsides,2,0
Yellow cards,2,1
Free kicks,6,6
Throw-ins,12,7
Goal kicks,2,7
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,8,4
Shots outside box,2,1
Goalkeeper saves,2,2
Passes,159,151
Accurate passes,98 (62%),85 (56%)
Long balls,18/41 (44%),16/45 (36%)
Crosses,5/19 (26%),2/11 (18%)
Dribbles,2/3 (67%),6/7 (86%)
Possession lost,97,91
Duels won,43,35
Aerials won,32,17
Tackles,4,6
Interceptions,3,5
Clearances,11,11
