name,home,away
Expected goals,0.69,0.93
Expected assists,0.49,1.25
Ball possession,38%,62%
Total shots,6,17
Shots on target,2,3
Shots off target,2,7
Blocked shots,2,7
Corner kicks,3,8
Offsides,0,1
Fouls,7,17
Yellow cards,3,4
Free kicks,15,7
Throw-ins,21,24
Goal kicks,11,7
Big chances,2,1
Big chances missed,1,1
Counter attacks,2,1
Counter attack shots,2,1
Shots inside box,5,11
Shots outside box,1,6
Goalkeeper saves,3,1
Goals prevented,0.82,-0.33
Passes,355,562
Accurate passes,250 (70%),469 (83%)
Long balls,28/73 (38%),29/54 (54%)
Crosses,1/12 (8%),7/28 (25%)
Dribbles,8/16 (50%),16/29 (55%)
Possession lost,167,169
Duels won,64,77
Aerials won,11,27
Tackles,30,27
Interceptions,14,13
Clearances,24,13
Expected goals,0.49,0.58
Expected assists,0.27,0.72
Ball possession,36%,64%
Total shots,3,9
Shots on target,1,3
Shots off target,0,3
Blocked shots,2,3
Corner kicks,2,3
Offsides,0,0
Yellow cards,1,1
Free kicks,9,4
Throw-ins,14,14
Goal kicks,3,1
Big chances,2,1
Big chances missed,1,1
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,3,5
Shots outside box,0,4
Goalkeeper saves,3,0
Passes,170,309
Accurate passes,122 (72%),259 (84%)
Long balls,15/32 (47%),19/33 (58%)
Crosses,1/8 (13%),1/9 (11%)
Dribbles,1/4 (25%),5/13 (38%)
Possession lost,78,84
Duels won,32,37
Aerials won,6,14
Tackles,16,14
Interceptions,8,5
Clearances,10,7
Expected goals,0.20,0.35
Expected assists,0.22,0.53
Ball possession,41%,59%
Total shots,3,8
Shots on target,1,0
Shots off target,2,4
Blocked shots,0,4
Corner kicks,1,5
Offsides,0,1
Yellow cards,2,3
Free kicks,6,3
Throw-ins,7,10
Goal kicks,8,6
Big chances,0,0
Big chances missed,0,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,2,6
Shots outside box,1,2
Goalkeeper saves,0,1
Passes,185,253
Accurate passes,128 (69%),210 (83%)
Long balls,13/41 (32%),10/21 (48%)
Crosses,0/4 (0%),6/19 (32%)
Dribbles,7/12 (58%),11/16 (69%)
Possession lost,89,85
Duels won,32,40
Aerials won,5,13
Tackles,14,13
Interceptions,6,8
Clearances,14,6
