name,home,away
Ball possession,60%,40%
Total shots,15,7
Shots on target,9,3
Shots off target,4,1
Blocked shots,2,3
Corner kicks,7,2
Offsides,4,2
Fouls,12,11
Free kicks,11,12
Throw-ins,17,18
Goal kicks,0,5
Big chances,4,1
Big chances missed,2,1
Hit woodwork,1,0
Shots inside box,13,3
Shots outside box,2,4
Goalkeeper saves,3,5
Passes,645,429
Accurate passes,578 (90%),372 (87%)
Long balls,44/67 (66%),37/54 (69%)
Crosses,2/16 (13%),1/7 (14%)
Dribbles,14/17 (82%),6/14 (43%)
Possession lost,111,94
Duels won,46,35
Aerials won,6,2
Tackles,15,15
Interceptions,10,9
Clearances,4,17
Ball possession,52%,48%
Total shots,9,1
Shots on target,6,0
Shots off target,2,0
Blocked shots,1,1
Corner kicks,2,1
Offsides,2,1
Free kicks,5,6
Throw-ins,8,12
Goal kicks,0,1
Big chances,2,0
Big chances missed,0,0
Hit woodwork,1,0
Shots inside box,8,1
Shots outside box,1,0
Goalkeeper saves,0,3
Passes,299,278
Accurate passes,267 (89%),245 (88%)
Long balls,23/35 (66%),17/28 (61%)
Crosses,2/6 (33%),0/3 (0%)
Dribbles,3/5 (60%),4/9 (44%)
Possession lost,52,49
Duels won,19,18
Aerials won,4,0
Tackles,7,8
Interceptions,6,4
Clearances,4,7
Ball possession,70%,30%
Total shots,6,6
Shots on target,3,3
Shots off target,2,1
Blocked shots,1,2
Corner kicks,5,1
Offsides,2,1
Free kicks,6,6
Throw-ins,9,6
Goal kicks,0,4
Big chances,2,1
Big chances missed,2,1
Hit woodwork,0,0
Shots inside box,5,2
Shots outside box,1,4
Goalkeeper saves,3,2
Passes,346,151
Accurate passes,311 (90%),127 (84%)
Long balls,21/32 (66%),20/26 (77%)
Crosses,0/10 (0%),1/4 (25%)
Dribbles,11/12 (92%),2/5 (40%)
Possession lost,59,45
Duels won,27,17
Aerials won,2,2
Tackles,8,7
Interceptions,4,5
Clearances,0,10
