name,home,away
Ball possession,65%,35%
Total shots,16,8
Shots on target,2,1
Shots off target,14,6
Blocked shots,0,1
Corner kicks,6,0
Offsides,3,5
Fouls,14,18
Yellow cards,2,0
Free kicks,17,14
Throw-ins,15,14
Goal kicks,9,23
Big chances,2,1
Big chances missed,2,1
Shots inside box,7,2
Shots outside box,9,6
Goalkeeper saves,1,2
Passes,523,288
Accurate passes,443 (85%),193 (67%)
Long balls,34/54 (63%),20/64 (31%)
Crosses,6/20 (30%),4/8 (50%)
Dribbles,13/16 (81%),8/15 (53%)
Possession lost,133,134
Duels won,51,49
Aerials won,7,13
Tackles,14,14
Interceptions,9,12
Clearances,3,5
Ball possession,67%,33%
Total shots,9,3
Shots on target,0,1
Shots off target,9,2
Blocked shots,0,0
Corner kicks,3,0
Offsides,2,2
Yellow cards,0,0
Free kicks,9,5
Throw-ins,10,4
Goal kicks,3,13
Big chances,1,0
Big chances missed,1,0
Shots inside box,3,0
Shots outside box,6,3
Goalkeeper saves,1,0
Passes,312,157
Accurate passes,282 (90%),111 (71%)
Long balls,14/18 (78%),11/30 (37%)
Crosses,4/11 (36%),0/2 (0%)
Dribbles,8/11 (73%),1/2 (50%)
Possession lost,61,63
Duels won,26,19
Aerials won,4,5
Tackles,5,8
Interceptions,3,7
Clearances,0,1
Ball possession,62%,38%
Total shots,7,5
Shots on target,2,0
Shots off target,5,4
Blocked shots,0,1
Corner kicks,3,0
Offsides,1,3
Yellow cards,2,0
Free kicks,8,9
Throw-ins,5,10
Goal kicks,6,10
Big chances,1,1
Big chances missed,1,1
Shots inside box,4,2
Shots outside box,3,3
Goalkeeper saves,0,2
Passes,211,131
Accurate passes,161 (76%),82 (63%)
Long balls,20/36 (56%),9/34 (26%)
Crosses,2/9 (22%),4/6 (67%)
Dribbles,5/5 (100%),7/13 (54%)
Possession lost,72,71
Duels won,25,30
Aerials won,3,8
Tackles,9,6
Interceptions,6,5
Clearances,3,4
