winnerCode,coverage,startTimestamp,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,homeScore.current,homeScore.display,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.normaltime
2,-1,1689386400,"International Friendly Games, Women",World,international,"Int. Friendly Games, Women","International Friendly Games 2023, Women",2023,Costa Rica,Costa Rica,F,4018,Amelia Valverde,A. Valverde,CR,Costa Rica,CRC,True,CR,Costa Rica,Costa Rica,South Africa,South Africa,F,Desiree Ellis,D. Ellis,ZA,South Africa,RSA,True,ZA,South Africa,South Africa,0,0,0,2,2,2
