name,home,away
Ball possession,82%,18%
Total shots,20,4
Shots on target,7,1
Shots off target,7,1
Blocked shots,6,2
Corner kicks,14,0
Offsides,0,2
Fouls,8,17
Yellow cards,3,8
Red cards,1,2
Free kicks,16,8
Throw-ins,17,12
Goal kicks,1,17
Big chances,3,0
Hit woodwork,1,0
Shots inside box,11,2
Shots outside box,9,2
Goalkeeper saves,0,3
Passes,617,147
Accurate passes,553 (90%),90 (61%)
Long balls,45/58 (78%),8/41 (20%)
Crosses,11/37 (30%),0/1 (0%)
Dribbles,5/11 (45%),4/11 (36%)
Possession lost,111,85
Duels won,47,32
Aerials won,14,9
Tackles,12,12
Interceptions,4,17
Clearances,2,25
Ball possession,81%,19%
Total shots,9,1
Shots on target,5,1
Shots off target,2,0
Blocked shots,2,0
Corner kicks,7,0
Offsides,0,1
Yellow cards,2,4
Red cards,0,1
Free kicks,10,5
Throw-ins,10,7
Goal kicks,0,4
Big chances,1,0
Hit woodwork,0,0
Shots inside box,7,1
Shots outside box,2,0
Goalkeeper saves,0,3
Passes,332,83
Accurate passes,300 (90%),55 (66%)
Long balls,23/30 (77%),4/21 (19%)
Crosses,7/20 (35%),0/0 (0%)
Dribbles,2/6 (33%),4/7 (57%)
Possession lost,59,42
Duels won,27,25
Aerials won,8,8
Tackles,7,9
Interceptions,1,9
Clearances,1,12
Ball possession,82%,18%
Total shots,11,3
Shots on target,2,0
Shots off target,5,1
Blocked shots,4,2
Corner kicks,7,0
Offsides,0,1
Yellow cards,2,4
Red cards,1,1
Free kicks,6,3
Throw-ins,7,5
Goal kicks,1,13
Big chances,2,0
Hit woodwork,1,0
Shots inside box,4,1
Shots outside box,7,2
Goalkeeper saves,0,0
Passes,285,64
Accurate passes,253 (89%),35 (55%)
Long balls,22/28 (79%),4/20 (20%)
Crosses,4/17 (24%),0/1 (0%)
Dribbles,3/5 (60%),0/4 (0%)
Possession lost,52,43
Duels won,20,7
Aerials won,6,1
Tackles,5,3
Interceptions,3,8
Clearances,1,13
