name,home,away
Expected goals,0.83,1.43
Expected assists,0.54,1.47
Ball possession,35%,65%
Total shots,9,17
Shots on target,3,4
Shots off target,4,5
Blocked shots,2,8
Corner kicks,3,7
Offsides,2,1
Fouls,15,15
Yellow cards,3,1
Free kicks,12,15
Throw-ins,10,14
Goal kicks,8,8
Big chances,0,2
Big chances missed,0,1
Hit woodwork,0,1
Shots inside box,7,12
Shots outside box,2,5
Goalkeeper saves,3,1
Goals prevented,-0.22,-0.64
Passes,299,557
Accurate passes,231 (77%),485 (87%)
Long balls,12/52 (23%),29/41 (71%)
Crosses,3/15 (20%),9/22 (41%)
Dribbles,8/19 (42%),8/14 (57%)
Possession lost,113,121
Duels won,46,59
Aerials won,9,18
Tackles,17,18
Interceptions,7,4
Clearances,23,12
Expected goals,0.42,0.99
Expected assists,0.28,0.98
Ball possession,38%,62%
Total shots,4,10
Shots on target,1,4
Shots off target,2,2
Blocked shots,1,4
Corner kicks,2,3
Offsides,1,0
Yellow cards,0,0
Free kicks,7,7
Throw-ins,6,6
Goal kicks,2,6
Big chances,0,2
Big chances missed,0,1
Hit woodwork,0,1
Shots inside box,3,5
Shots outside box,1,5
Goalkeeper saves,3,0
Passes,184,314
Accurate passes,151 (82%),285 (91%)
Long balls,6/23 (26%),13/16 (81%)
Crosses,2/10 (20%),3/7 (43%)
Dribbles,5/10 (50%),2/7 (29%)
Possession lost,61,54
Duels won,27,25
Aerials won,3,7
Tackles,12,9
Interceptions,5,2
Clearances,9,8
Expected goals,0.41,0.45
Expected assists,0.26,0.49
Ball possession,32%,68%
Total shots,5,7
Shots on target,2,0
Shots off target,2,3
Blocked shots,1,4
Corner kicks,1,4
Offsides,1,1
Yellow cards,3,1
Free kicks,5,8
Throw-ins,4,8
Goal kicks,6,2
Big chances,0,0
Big chances missed,0,0
Hit woodwork,0,0
Shots inside box,4,7
Shots outside box,1,0
Goalkeeper saves,0,1
Passes,115,243
Accurate passes,80 (70%),200 (82%)
Long balls,6/29 (21%),16/25 (64%)
Crosses,1/5 (20%),6/15 (40%)
Dribbles,3/9 (33%),6/7 (86%)
Possession lost,52,67
Duels won,19,34
Aerials won,6,11
Tackles,5,9
Interceptions,2,2
Clearances,14,4
