name,home,away
Ball possession,51%,49%
Total shots,17,16
Shots on target,11,6
Shots off target,5,7
Blocked shots,1,3
Corner kicks,2,8
Offsides,0,4
Fouls,8,13
Yellow cards,1,3
Free kicks,13,8
Throw-ins,18,22
Goal kicks,11,11
Big chances,6,1
Big chances missed,3,1
Hit woodwork,2,1
Counter attacks,5,1
Counter attack shots,4,1
Counter attack goals,1,0
Shots inside box,15,7
Shots outside box,2,9
Goalkeeper saves,5,7
Passes,434,410
Accurate passes,366 (84%),349 (85%)
Long balls,39/60 (65%),28/47 (60%)
Crosses,3/14 (21%),3/22 (14%)
Dribbles,11/20 (55%),5/17 (29%)
Possession lost,112,124
Duels won,54,41
Aerials won,7,9
Tackles,23,19
Interceptions,13,15
Clearances,23,12
Ball possession,48%,52%
Total shots,10,9
Shots on target,6,2
Shots off target,4,4
Blocked shots,0,3
Corner kicks,2,4
Offsides,0,1
Yellow cards,0,1
Free kicks,7,4
Throw-ins,11,13
Goal kicks,5,8
Big chances,4,0
Big chances missed,2,0
Hit woodwork,2,1
Counter attacks,2,0
Counter attack shots,2,0
Counter attack goals,0,0
Shots inside box,9,5
Shots outside box,1,4
Goalkeeper saves,2,4
Passes,191,209
Accurate passes,153 (80%),172 (82%)
Long balls,20/33 (61%),15/28 (54%)
Crosses,3/9 (33%),1/10 (10%)
Dribbles,4/8 (50%),4/10 (40%)
Possession lost,61,69
Duels won,30,25
Aerials won,7,7
Tackles,12,10
Interceptions,9,8
Clearances,12,5
Ball possession,54%,46%
Total shots,7,7
Shots on target,5,4
Shots off target,1,3
Blocked shots,1,0
Corner kicks,0,4
Offsides,0,3
Yellow cards,1,2
Free kicks,6,4
Throw-ins,7,9
Goal kicks,6,3
Big chances,2,1
Big chances missed,1,1
Hit woodwork,0,0
Counter attacks,3,1
Counter attack shots,2,1
Counter attack goals,1,0
Shots inside box,6,2
Shots outside box,1,5
Goalkeeper saves,3,3
Passes,243,201
Accurate passes,213 (88%),177 (88%)
Long balls,19/27 (70%),13/19 (68%)
Crosses,0/5 (0%),2/12 (17%)
Dribbles,7/12 (58%),1/7 (14%)
Possession lost,51,55
Duels won,24,16
Aerials won,0,2
Tackles,11,9
Interceptions,4,7
Clearances,11,7
