name,home,away
Ball possession,48%,52%
Total shots,9,14
Shots on target,3,5
Shots off target,4,8
Blocked shots,2,1
Corner kicks,1,3
Offsides,3,5
Fouls,17,16
Yellow cards,2,2
Red cards,1,0
Free kicks,16,16
Throw-ins,11,17
Goal kicks,8,7
Big chances,0,2
Big chances missed,0,1
Shots inside box,7,8
Shots outside box,2,6
Goalkeeper saves,4,2
Passes,433,472
Accurate passes,351 (81%),385 (82%)
Long balls,46/79 (58%),26/68 (38%)
Crosses,4/10 (40%),3/13 (23%)
Dribbles,12/20 (60%),6/10 (60%)
Possession lost,121,126
Duels won,48,41
Aerials won,14,5
Tackles,6,14
Interceptions,10,14
Clearances,12,12
Ball possession,42%,58%
Total shots,3,6
Shots on target,1,1
Shots off target,2,4
Blocked shots,0,1
Corner kicks,0,0
Offsides,2,1
Yellow cards,0,0
Red cards,0,0
Free kicks,7,7
Throw-ins,6,13
Goal kicks,3,4
Big chances,0,0
Big chances missed,0,0
Shots inside box,2,4
Shots outside box,1,2
Goalkeeper saves,1,0
Passes,231,316
Accurate passes,192 (83%),273 (86%)
Long balls,23/37 (62%),19/40 (48%)
Crosses,1/4 (25%),2/5 (40%)
Dribbles,5/11 (45%),1/3 (33%)
Possession lost,60,59
Duels won,24,21
Aerials won,10,2
Tackles,2,11
Interceptions,6,8
Clearances,5,2
Ball possession,57%,43%
Total shots,6,8
Shots on target,2,4
Shots off target,2,4
Blocked shots,2,0
Corner kicks,1,3
Offsides,1,4
Yellow cards,2,2
Red cards,1,0
Free kicks,9,9
Throw-ins,5,4
Goal kicks,5,3
Big chances,0,2
Big chances missed,0,1
Shots inside box,5,4
Shots outside box,1,4
Goalkeeper saves,3,2
Passes,202,156
Accurate passes,159 (79%),112 (72%)
Long balls,23/42 (55%),7/28 (25%)
Crosses,3/6 (50%),1/8 (13%)
Dribbles,7/9 (78%),5/7 (71%)
Possession lost,61,67
Duels won,24,20
Aerials won,4,3
Tackles,4,3
Interceptions,4,6
Clearances,7,10
