name,home,away
Ball possession,49%,51%
Total shots,12,5
Shots on target,1,0
Shots off target,9,4
Blocked shots,2,1
Corner kicks,2,4
Offsides,4,0
Fouls,13,9
Yellow cards,2,2
Free kicks,9,12
Throw-ins,25,19
Goal kicks,11,12
Big chances,2,0
Big chances missed,1,0
Shots inside box,9,2
Shots outside box,3,3
Passes,399,425
Accurate passes,310 (78%),329 (77%)
Long balls,27/68 (40%),28/65 (43%)
Crosses,5/24 (21%),1/14 (7%)
Dribbles,9/14 (64%),8/18 (44%)
Possession lost,147,142
Duels won,44,53
Aerials won,10,13
Tackles,16,20
Interceptions,8,7
Clearances,17,25
Ball possession,48%,52%
Total shots,8,2
Shots on target,0,0
Shots off target,6,1
Blocked shots,2,1
Corner kicks,1,3
Offsides,3,0
Yellow cards,0,0
Free kicks,4,3
Throw-ins,12,11
Goal kicks,3,8
Big chances,1,0
Big chances missed,1,0
Shots inside box,6,2
Shots outside box,2,0
Passes,191,213
Accurate passes,145 (76%),157 (74%)
Long balls,15/33 (45%),14/33 (42%)
Crosses,2/10 (20%),1/6 (17%)
Dribbles,5/9 (56%),3/8 (38%)
Possession lost,75,76
Duels won,22,25
Aerials won,5,9
Tackles,8,10
Interceptions,6,4
Clearances,7,10
Ball possession,50%,50%
Total shots,4,3
Shots on target,1,0
Shots off target,3,3
Blocked shots,0,0
Corner kicks,1,1
Offsides,1,0
Yellow cards,2,2
Free kicks,5,9
Throw-ins,13,8
Goal kicks,8,4
Big chances,1,0
Big chances missed,0,0
Shots inside box,3,0
Shots outside box,1,3
Passes,208,212
Accurate passes,165 (79%),172 (81%)
Long balls,12/35 (34%),14/32 (44%)
Crosses,3/14 (21%),0/8 (0%)
Dribbles,4/5 (80%),5/10 (50%)
Possession lost,72,66
Duels won,22,28
Aerials won,5,4
Tackles,8,10
Interceptions,2,3
Clearances,10,15
