name,home,away
Ball possession,46%,54%
Total shots,7,11
Shots on target,2,3
Shots off target,2,5
Blocked shots,3,3
Corner kicks,4,8
Offsides,2,2
Fouls,11,13
Yellow cards,1,2
Red cards,1,0
Free kicks,11,10
Throw-ins,38,29
Goal kicks,7,6
Big chances,0,3
Big chances missed,0,3
Shots inside box,5,6
Shots outside box,2,5
Goalkeeper saves,3,2
Passes,281,321
Accurate passes,140 (50%),201 (63%)
Long balls,19/72 (26%),20/66 (30%)
Crosses,4/17 (24%),6/25 (24%)
Dribbles,8/19 (42%),5/9 (56%)
Possession lost,201,189
Duels won,61,60
Aerials won,30,27
Tackles,12,18
Interceptions,10,6
Clearances,34,40
Ball possession,53%,47%
Total shots,3,2
Shots on target,2,0
Shots off target,1,2
Blocked shots,0,0
Corner kicks,1,2
Offsides,0,0
Yellow cards,1,2
Red cards,0,0
Free kicks,5,6
Throw-ins,19,13
Goal kicks,2,2
Big chances,0,0
Big chances missed,0,0
Shots inside box,2,1
Shots outside box,1,1
Goalkeeper saves,0,2
Passes,162,143
Accurate passes,93 (57%),87 (61%)
Long balls,15/40 (38%),5/23 (22%)
Crosses,2/9 (22%),2/10 (20%)
Dribbles,6/13 (46%),4/6 (67%)
Possession lost,102,88
Duels won,26,33
Aerials won,11,12
Tackles,4,11
Interceptions,5,4
Clearances,17,20
Ball possession,39%,61%
Total shots,4,9
Shots on target,0,3
Shots off target,1,3
Blocked shots,3,3
Corner kicks,3,6
Offsides,2,2
Yellow cards,0,0
Red cards,1,0
Free kicks,6,4
Throw-ins,19,16
Goal kicks,5,4
Big chances,0,3
Big chances missed,0,3
Shots inside box,3,5
Shots outside box,1,4
Goalkeeper saves,3,0
Passes,119,178
Accurate passes,47 (39%),114 (64%)
Long balls,4/32 (13%),15/43 (35%)
Crosses,2/8 (25%),4/15 (27%)
Dribbles,2/6 (33%),1/3 (33%)
Possession lost,99,101
Duels won,35,27
Aerials won,19,15
Tackles,8,7
Interceptions,5,2
Clearances,17,20
