name,home,away
Ball possession,51%,49%
Total shots,18,13
Shots on target,2,6
Shots off target,10,3
Blocked shots,6,4
Corner kicks,4,2
Offsides,0,1
Fouls,21,23
Yellow cards,2,4
Red cards,1,1
Free kicks,22,21
Throw-ins,17,22
Goal kicks,11,15
Big chances,1,3
Big chances missed,1,1
Shots inside box,7,8
Shots outside box,11,5
Goalkeeper saves,4,2
Passes,386,379
Accurate passes,315 (82%),297 (78%)
Long balls,33/62 (53%),22/53 (42%)
Crosses,7/19 (37%),2/8 (25%)
Dribbles,7/13 (54%),16/29 (55%)
Possession lost,118,128
Duels won,58,55
Aerials won,12,9
Tackles,17,10
Interceptions,16,7
Clearances,17,14
Ball possession,48%,52%
Total shots,11,5
Shots on target,1,2
Shots off target,6,1
Blocked shots,4,2
Corner kicks,3,2
Offsides,0,0
Yellow cards,0,2
Red cards,0,1
Free kicks,11,8
Throw-ins,8,10
Goal kicks,7,5
Big chances,0,1
Big chances missed,0,1
Shots inside box,5,2
Shots outside box,6,3
Goalkeeper saves,2,1
Passes,189,215
Accurate passes,153 (81%),173 (80%)
Long balls,19/33 (58%),12/25 (48%)
Crosses,4/9 (44%),1/4 (25%)
Dribbles,5/10 (50%),4/10 (40%)
Possession lost,58,65
Duels won,29,25
Aerials won,7,5
Tackles,6,8
Interceptions,13,4
Clearances,8,6
Ball possession,55%,45%
Total shots,7,8
Shots on target,1,4
Shots off target,4,2
Blocked shots,2,2
Corner kicks,1,0
Offsides,0,1
Yellow cards,2,2
Red cards,1,0
Free kicks,11,13
Throw-ins,9,12
Goal kicks,4,10
Big chances,1,2
Big chances missed,1,0
Shots inside box,2,6
Shots outside box,5,2
Goalkeeper saves,2,1
Passes,197,164
Accurate passes,162 (82%),124 (76%)
Long balls,14/29 (48%),10/28 (36%)
Crosses,3/10 (30%),1/4 (25%)
Dribbles,2/3 (67%),12/19 (63%)
Possession lost,60,63
Duels won,29,30
Aerials won,5,4
Tackles,11,2
Interceptions,3,3
Clearances,9,8
