name,home,away
Ball possession,61%,39%
Total shots,14,17
Shots on target,0,5
Shots off target,6,8
Blocked shots,8,4
Corner kicks,8,3
Offsides,2,1
Fouls,12,17
Yellow cards,1,5
Free kicks,17,11
Throw-ins,24,15
Goal kicks,17,12
Big chances,0,2
Big chances missed,0,2
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,8,7
Shots outside box,6,10
Goalkeeper saves,5,0
Passes,812,509
Accurate passes,731 (90%),429 (84%)
Long balls,59/86 (69%),30/57 (53%)
Crosses,5/28 (18%),2/18 (11%)
Dribbles,16/26 (62%),18/32 (56%)
Possession lost,170,141
Duels won,63,75
Aerials won,10,14
Tackles,20,32
Interceptions,11,12
Clearances,12,24
Ball possession,53%,47%
Total shots,3,8
Shots on target,0,1
Shots off target,1,6
Blocked shots,2,1
Corner kicks,1,0
Offsides,0,0
Yellow cards,0,0
Free kicks,2,2
Throw-ins,5,4
Goal kicks,11,4
Big chances,0,1
Big chances missed,0,1
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,0,1
Shots outside box,3,7
Goalkeeper saves,1,0
Passes,301,262
Accurate passes,272 (90%),237 (90%)
Long balls,21/32 (66%),13/23 (57%)
Crosses,1/5 (20%),0/6 (0%)
Dribbles,7/11 (64%),9/15 (60%)
Possession lost,57,41
Duels won,22,28
Aerials won,5,6
Tackles,8,11
Interceptions,3,4
Clearances,4,6
Ball possession,63%,37%
Total shots,8,4
Shots on target,0,3
Shots off target,4,0
Blocked shots,4,1
Corner kicks,5,2
Offsides,1,0
Yellow cards,1,2
Free kicks,8,6
Throw-ins,10,5
Goal kicks,2,6
Big chances,0,1
Big chances missed,0,1
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,5,3
Shots outside box,3,1
Goalkeeper saves,3,0
Passes,291,171
Accurate passes,264 (91%),133 (78%)
Long balls,20/26 (77%),11/24 (46%)
Crosses,3/16 (19%),2/8 (25%)
Dribbles,7/9 (78%),4/8 (50%)
Possession lost,59,60
Duels won,25,23
Aerials won,4,4
Tackles,6,9
Interceptions,7,3
Clearances,3,12
Ball possession,82%,18%
Total shots,2,4
Shots on target,0,1
Shots off target,1,1
Blocked shots,1,2
Corner kicks,1,0
Offsides,1,0
Yellow cards,0,2
Free kicks,3,1
Throw-ins,4,4
Goal kicks,1,2
Big chances,0,0
Big chances missed,0,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,2,3
Shots outside box,0,1
Goalkeeper saves,1,0
Passes,118,24
Accurate passes,109 (92%),17 (71%)
Long balls,10/13 (77%),2/5 (40%)
Crosses,1/5 (20%),0/3 (0%)
Dribbles,1/4 (25%),3/3 (100%)
Possession lost,22,17
Duels won,6,11
Aerials won,0,2
Tackles,2,5
Interceptions,1,2
Clearances,4,4
Ball possession,67%,33%
Total shots,1,1
Shots on target,0,0
Shots off target,0,1
Blocked shots,1,0
Corner kicks,1,1
Offsides,0,1
Yellow cards,0,1
Free kicks,4,2
Throw-ins,5,2
Goal kicks,3,0
Big chances,0,0
Big chances missed,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,1,0
Shots outside box,0,1
Goalkeeper saves,0,0
Passes,102,52
Accurate passes,86 (84%),42 (81%)
Long balls,8/15 (53%),4/5 (80%)
Crosses,0/2 (0%),0/1 (0%)
Dribbles,1/2 (50%),2/6 (33%)
Possession lost,32,23
Duels won,10,13
Aerials won,1,2
Tackles,4,7
Interceptions,0,3
Clearances,1,2
