name,home,away
Ball possession,47%,53%
Total shots,12,13
Shots on target,5,3
Shots off target,6,7
Blocked shots,1,3
Corner kicks,2,6
Offsides,0,1
Fouls,16,14
Yellow cards,3,4
Free kicks,12,16
Throw-ins,27,26
Goal kicks,11,10
Big chances,0,3
Big chances missed,0,3
Shots inside box,8,10
Shots outside box,4,3
Goalkeeper saves,3,5
Passes,325,374
Accurate passes,243 (75%),294 (79%)
Long balls,33/64 (52%),27/64 (42%)
Crosses,8/29 (28%),7/24 (29%)
Dribbles,13/23 (57%),12/18 (67%)
Possession lost,140,134
Duels won,53,56
Aerials won,13,11
Tackles,15,17
Interceptions,7,6
Clearances,11,22
Ball possession,50%,50%
Total shots,8,3
Shots on target,3,1
Shots off target,4,1
Blocked shots,1,1
Corner kicks,1,1
Offsides,0,0
Yellow cards,0,1
Free kicks,7,7
Throw-ins,12,11
Goal kicks,3,7
Big chances,0,0
Big chances missed,0,0
Shots inside box,6,2
Shots outside box,2,1
Goalkeeper saves,1,3
Passes,171,182
Accurate passes,138 (81%),142 (78%)
Long balls,18/33 (55%),18/39 (46%)
Crosses,6/13 (46%),1/7 (14%)
Dribbles,4/7 (57%),6/8 (75%)
Possession lost,54,63
Duels won,26,22
Aerials won,8,3
Tackles,7,6
Interceptions,4,3
Clearances,3,9
Ball possession,45%,55%
Total shots,4,10
Shots on target,2,2
Shots off target,2,6
Blocked shots,0,2
Corner kicks,1,5
Offsides,0,1
Yellow cards,3,3
Free kicks,5,9
Throw-ins,15,15
Goal kicks,8,3
Big chances,0,3
Big chances missed,0,3
Shots inside box,2,8
Shots outside box,2,2
Goalkeeper saves,2,2
Passes,154,192
Accurate passes,105 (68%),152 (79%)
Long balls,15/31 (48%),9/25 (36%)
Crosses,2/16 (13%),6/17 (35%)
Dribbles,9/16 (56%),6/10 (60%)
Possession lost,86,71
Duels won,27,34
Aerials won,5,8
Tackles,8,11
Interceptions,3,3
Clearances,8,13
