name,home,away
Ball possession,40%,60%
Total shots,9,13
Shots on target,3,2
Shots off target,4,5
Blocked shots,2,6
Corner kicks,4,8
Offsides,2,0
Fouls,17,9
Yellow cards,3,1
Free kicks,8,15
Throw-ins,28,25
Goal kicks,10,7
Big chances,1,0
Big chances missed,1,0
Hit woodwork,1,0
Shots inside box,8,6
Shots outside box,1,7
Goalkeeper saves,2,2
Passes,284,416
Accurate passes,205 (72%),343 (82%)
Long balls,46/77 (60%),30/55 (55%)
Crosses,4/9 (44%),5/21 (24%)
Dribbles,9/11 (82%),10/17 (59%)
Possession lost,119,120
Duels won,35,49
Aerials won,5,11
Tackles,13,13
Interceptions,8,12
Clearances,21,13
Ball possession,44%,56%
Total shots,7,4
Shots on target,3,1
Shots off target,3,1
Blocked shots,1,2
Corner kicks,2,2
Offsides,2,0
Yellow cards,1,0
Free kicks,4,5
Throw-ins,12,12
Goal kicks,6,3
Big chances,1,0
Big chances missed,1,0
Hit woodwork,1,0
Shots inside box,7,2
Shots outside box,0,2
Goalkeeper saves,1,2
Passes,161,201
Accurate passes,120 (75%),159 (79%)
Long balls,26/43 (60%),16/32 (50%)
Crosses,2/5 (40%),1/7 (14%)
Dribbles,4/4 (100%),5/9 (56%)
Possession lost,65,65
Duels won,19,23
Aerials won,3,6
Tackles,8,7
Interceptions,3,8
Clearances,9,7
Ball possession,36%,64%
Total shots,2,9
Shots on target,0,1
Shots off target,1,4
Blocked shots,1,4
Corner kicks,2,6
Offsides,0,0
Yellow cards,2,1
Free kicks,4,10
Throw-ins,16,13
Goal kicks,4,4
Big chances,0,0
Big chances missed,0,0
Hit woodwork,0,0
Shots inside box,1,4
Shots outside box,1,5
Goalkeeper saves,1,0
Passes,123,215
Accurate passes,85 (69%),184 (86%)
Long balls,20/34 (59%),14/23 (61%)
Crosses,2/4 (50%),4/14 (29%)
Dribbles,5/7 (71%),5/8 (63%)
Possession lost,54,55
Duels won,16,26
Aerials won,2,5
Tackles,5,6
Interceptions,5,4
Clearances,12,6
