name,home,away
Expected goals,1.02,3.55
Expected assists,0.66,2.95
Ball possession,33%,67%
Total shots,10,22
Shots on target,2,8
Shots off target,5,9
Blocked shots,3,5
Corner kicks,2,6
Offsides,1,3
Fouls,11,14
Yellow cards,2,2
Free kicks,13,11
Throw-ins,13,11
Goal kicks,9,6
Big chances,1,8
Big chances missed,1,8
Hit woodwork,1,1
Counter attacks,1,3
Counter attack shots,1,3
Shots inside box,7,18
Shots outside box,3,4
Goalkeeper saves,7,2
Goals prevented,1.17,0.64
Passes,323,657
Accurate passes,219 (68%),576 (88%)
Long balls,20/61 (33%),31/46 (67%)
Crosses,2/12 (17%),6/19 (32%)
Dribbles,11/21 (52%),16/27 (59%)
Possession lost,146,135
Duels won,62,66
Aerials won,17,23
Tackles,21,16
Interceptions,15,11
Clearances,13,18
Expected goals,0.64,1.23
Expected assists,0.27,1.79
Ball possession,34%,66%
Total shots,4,9
Shots on target,1,4
Shots off target,2,4
Blocked shots,1,1
Corner kicks,1,2
Offsides,1,0
Yellow cards,0,0
Free kicks,7,6
Throw-ins,6,6
Goal kicks,4,2
Big chances,1,3
Big chances missed,1,3
Hit woodwork,1,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,3,8
Shots outside box,1,1
Goalkeeper saves,4,1
Passes,162,317
Accurate passes,115 (71%),282 (89%)
Long balls,11/34 (32%),11/16 (69%)
Crosses,0/4 (0%),3/13 (23%)
Dribbles,6/10 (60%),9/15 (60%)
Possession lost,67,68
Duels won,31,31
Aerials won,5,7
Tackles,13,9
Interceptions,9,4
Clearances,8,5
Expected goals,0.38,2.32
Expected assists,0.39,1.16
Ball possession,33%,67%
Total shots,6,13
Shots on target,1,4
Shots off target,3,5
Blocked shots,2,4
Corner kicks,1,4
Offsides,0,3
Yellow cards,2,2
Free kicks,6,5
Throw-ins,7,5
Goal kicks,5,4
Big chances,0,5
Big chances missed,0,5
Hit woodwork,0,1
Counter attacks,0,3
Counter attack shots,0,3
Shots inside box,4,10
Shots outside box,2,3
Goalkeeper saves,3,1
Passes,161,340
Accurate passes,104 (65%),294 (86%)
Long balls,9/27 (33%),20/30 (67%)
Crosses,2/8 (25%),3/6 (50%)
Dribbles,5/11 (45%),7/12 (58%)
Possession lost,79,67
Duels won,31,35
Aerials won,12,16
Tackles,8,7
Interceptions,6,7
Clearances,5,13
