name,home,away
Expected goals,1.60,1.02
Ball possession,54%,46%
Total shots,13,8
Shots on target,4,3
Shots off target,5,2
Blocked shots,4,3
Corner kicks,6,6
Offsides,5,3
Fouls,8,6
Free kicks,6,6
Throw-ins,19,29
Goal kicks,6,5
Big chances,4,1
Big chances missed,2,0
Counter attacks,3,0
Counter attack shots,3,0
Counter attack goals,1,0
Shots inside box,8,3
Shots outside box,5,5
Goalkeeper saves,2,2
Passes,428,364
Accurate passes,341 (80%),273 (75%)
Long balls,36/81 (44%),20/55 (36%)
Crosses,7/28 (25%),1/17 (6%)
Dribbles,6/6 (100%),4/10 (40%)
Possession lost,139,142
Duels won,42,29
Aerials won,16,16
Tackles,15,4
Interceptions,13,6
Clearances,21,31
Ball possession,54%,46%
Total shots,4,2
Shots on target,1,1
Shots off target,2,1
Blocked shots,1,0
Corner kicks,2,3
Offsides,4,2
Free kicks,2,4
Throw-ins,11,17
Goal kicks,3,3
Big chances,1,0
Big chances missed,1,0
Counter attacks,1,0
Counter attack shots,1,0
Counter attack goals,0,0
Shots inside box,1,0
Shots outside box,3,2
Goalkeeper saves,1,1
Passes,230,201
Accurate passes,191 (83%),151 (75%)
Long balls,19/39 (49%),8/28 (29%)
Crosses,2/13 (15%),0/6 (0%)
Dribbles,5/5 (100%),3/7 (43%)
Possession lost,68,75
Duels won,22,13
Aerials won,8,4
Tackles,8,2
Interceptions,7,3
Clearances,8,12
Ball possession,55%,45%
Total shots,9,6
Shots on target,3,2
Shots off target,3,1
Blocked shots,3,3
Corner kicks,4,3
Offsides,1,1
Free kicks,4,2
Throw-ins,8,12
Goal kicks,3,2
Big chances,3,1
Big chances missed,1,0
Counter attacks,2,0
Counter attack shots,2,0
Counter attack goals,1,0
Shots inside box,7,3
Shots outside box,2,3
Goalkeeper saves,1,1
Passes,198,163
Accurate passes,150 (76%),122 (75%)
Long balls,17/42 (40%),12/27 (44%)
Crosses,5/15 (33%),1/11 (9%)
Dribbles,1/1 (100%),1/3 (33%)
Possession lost,71,67
Duels won,20,16
Aerials won,8,12
Tackles,7,2
Interceptions,6,3
Clearances,13,19
