name,home,away
Expected goals,2.13,1.44
Expected assists,0.64,1.06
Ball possession,62%,38%
Total shots,23,10
Shots on target,7,4
Shots off target,5,5
Blocked shots,11,1
Corner kicks,8,2
Offsides,4,3
Fouls,15,14
Yellow cards,5,3
Free kicks,12,14
Throw-ins,21,23
Goal kicks,12,5
Big chances,3,2
Big chances missed,2,1
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,10,7
Shots outside box,13,3
Goalkeeper saves,3,6
Goals prevented,0.23,1.79
Passes,405,251
Accurate passes,332 (82%),167 (67%)
Long balls,40/65 (62%),23/64 (36%)
Crosses,4/25 (16%),1/13 (8%)
Dribbles,14/24 (58%),9/15 (60%)
Possession lost,142,132
Duels won,61,68
Aerials won,24,23
Tackles,11,22
Interceptions,8,6
Clearances,21,38
Expected goals,0.21,1.13
Expected assists,0.17,0.60
Ball possession,64%,36%
Total shots,7,5
Shots on target,0,3
Shots off target,2,1
Blocked shots,5,1
Corner kicks,5,0
Offsides,2,1
Yellow cards,4,3
Free kicks,9,8
Throw-ins,10,12
Goal kicks,6,2
Big chances,0,1
Big chances missed,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,4,5
Shots outside box,3,0
Goalkeeper saves,2,0
Passes,207,114
Accurate passes,179 (86%),82 (72%)
Long balls,24/32 (75%),10/24 (42%)
Crosses,1/12 (8%),1/5 (20%)
Dribbles,2/8 (25%),4/6 (67%)
Possession lost,61,50
Duels won,23,34
Aerials won,9,12
Tackles,3,10
Interceptions,4,2
Clearances,5,19
Expected goals,1.92,0.31
Expected assists,0.47,0.46
Ball possession,59%,41%
Total shots,16,5
Shots on target,7,1
Shots off target,3,4
Blocked shots,6,0
Corner kicks,3,2
Offsides,2,2
Yellow cards,1,0
Free kicks,3,6
Throw-ins,11,11
Goal kicks,6,3
Big chances,3,1
Big chances missed,2,1
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,6,2
Shots outside box,10,3
Goalkeeper saves,1,6
Passes,198,137
Accurate passes,153 (77%),85 (62%)
Long balls,16/33 (48%),13/40 (33%)
Crosses,3/13 (23%),0/8 (0%)
Dribbles,12/16 (75%),5/9 (56%)
Possession lost,81,82
Duels won,38,34
Aerials won,15,11
Tackles,8,12
Interceptions,4,4
Clearances,16,19
