name,home,away
Ball possession,50%,50%
Total shots,21,8
Shots on target,10,4
Shots off target,5,2
Blocked shots,6,2
Corner kicks,3,1
Offsides,1,1
Fouls,13,18
Yellow cards,3,5
Red cards,0,1
Free kicks,18,13
Throw-ins,10,14
Goal kicks,4,10
Big chances,3,1
Big chances missed,1,0
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,12,3
Shots outside box,9,5
Goalkeeper saves,3,6
Passes,421,433
Accurate passes,356 (85%),346 (80%)
Long balls,31/53 (58%),36/72 (50%)
Crosses,7/27 (26%),4/8 (50%)
Dribbles,12/22 (55%),8/12 (67%)
Possession lost,121,130
Duels won,52,47
Aerials won,10,13
Tackles,12,14
Interceptions,5,6
Clearances,8,20
Ball possession,54%,46%
Total shots,12,3
Shots on target,5,1
Shots off target,4,1
Blocked shots,3,1
Corner kicks,2,1
Offsides,0,0
Yellow cards,1,2
Red cards,0,0
Free kicks,7,3
Throw-ins,4,8
Goal kicks,2,9
Big chances,2,1
Big chances missed,1,0
Counter attacks,0,0
Counter attack shots,0,0
Counter attack goals,0,0
Shots inside box,7,2
Shots outside box,5,1
Goalkeeper saves,0,3
Passes,241,222
Accurate passes,204 (85%),170 (77%)
Long balls,19/31 (61%),21/47 (45%)
Crosses,5/22 (23%),2/3 (67%)
Dribbles,8/10 (80%),6/6 (100%)
Possession lost,68,68
Duels won,23,20
Aerials won,5,6
Tackles,3,5
Interceptions,3,3
Clearances,2,14
Ball possession,46%,54%
Total shots,9,5
Shots on target,5,3
Shots off target,1,1
Blocked shots,3,1
Corner kicks,1,0
Offsides,1,1
Yellow cards,2,3
Red cards,0,1
Free kicks,11,10
Throw-ins,6,6
Goal kicks,2,1
Big chances,1,0
Big chances missed,0,0
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,5,1
Shots outside box,4,4
Goalkeeper saves,3,3
Passes,180,211
Accurate passes,152 (84%),176 (83%)
Long balls,12/22 (55%),15/25 (60%)
Crosses,2/5 (40%),2/5 (40%)
Dribbles,4/12 (33%),2/6 (33%)
Possession lost,53,62
Duels won,29,27
Aerials won,5,7
Tackles,9,9
Interceptions,2,3
Clearances,6,6
