name,home,away
Ball possession,48%,52%
Total shots,14,7
Shots on target,4,5
Shots off target,9,1
Blocked shots,1,1
Corner kicks,2,1
Offsides,2,3
Fouls,18,17
Yellow cards,3,2
Free kicks,17,18
Throw-ins,24,17
Goal kicks,8,16
Big chances,3,3
Big chances missed,2,1
Counter attacks,2,2
Counter attack shots,2,1
Counter attack goals,0,1
Shots inside box,8,4
Shots outside box,6,3
Goalkeeper saves,3,3
Passes,375,419
Accurate passes,282 (75%),323 (77%)
Long balls,29/51 (57%),25/70 (36%)
Crosses,5/19 (26%),3/7 (43%)
Dribbles,11/20 (55%),6/14 (43%)
Possession lost,159,159
Duels won,75,59
Aerials won,17,12
Tackles,30,23
Interceptions,12,11
Clearances,4,16
Ball possession,48%,52%
Total shots,8,5
Shots on target,4,3
Shots off target,4,1
Blocked shots,0,1
Corner kicks,2,0
Offsides,2,2
Yellow cards,2,0
Free kicks,7,8
Throw-ins,12,11
Goal kicks,2,6
Big chances,1,3
Big chances missed,0,1
Counter attacks,1,2
Counter attack shots,1,1
Counter attack goals,0,1
Shots inside box,3,3
Shots outside box,5,2
Goalkeeper saves,1,3
Passes,191,212
Accurate passes,145 (76%),167 (79%)
Long balls,13/24 (54%),13/31 (42%)
Crosses,2/7 (29%),1/3 (33%)
Dribbles,9/13 (69%),3/7 (43%)
Possession lost,73,71
Duels won,36,31
Aerials won,8,9
Tackles,12,11
Interceptions,4,5
Clearances,1,6
Ball possession,48%,52%
Total shots,6,2
Shots on target,0,2
Shots off target,5,0
Blocked shots,1,0
Corner kicks,0,1
Offsides,0,1
Yellow cards,1,2
Free kicks,10,10
Throw-ins,12,6
Goal kicks,6,10
Big chances,2,0
Big chances missed,2,0
Counter attacks,1,0
Counter attack shots,1,0
Counter attack goals,0,0
Shots inside box,5,1
Shots outside box,1,1
Goalkeeper saves,2,0
Passes,184,207
Accurate passes,137 (74%),156 (75%)
Long balls,16/27 (59%),12/39 (31%)
Crosses,3/12 (25%),2/4 (50%)
Dribbles,2/7 (29%),3/7 (43%)
Possession lost,86,88
Duels won,39,28
Aerials won,9,3
Tackles,18,12
Interceptions,8,6
Clearances,3,10
