name,home,away
Ball possession,42%,58%
Total shots,15,13
Shots on target,7,3
Shots off target,4,8
Blocked shots,4,2
Corner kicks,4,9
Offsides,3,0
Fouls,11,11
Yellow cards,1,3
Free kicks,8,10
Throw-ins,32,29
Goal kicks,11,5
Big chances,3,1
Big chances missed,0,1
Hit woodwork,0,1
Shots inside box,11,12
Shots outside box,4,1
Goalkeeper saves,3,4
Passes,249,354
Accurate passes,136 (55%),239 (68%)
Long balls,25/72 (35%),32/89 (36%)
Crosses,8/21 (38%),6/23 (26%)
Dribbles,9/12 (75%),6/11 (55%)
Possession lost,174,179
Duels won,57,58
Aerials won,27,31
Tackles,13,11
Interceptions,4,4
Clearances,32,22
Ball possession,49%,51%
Total shots,10,7
Shots on target,6,0
Shots off target,3,5
Blocked shots,1,2
Corner kicks,1,2
Offsides,1,0
Yellow cards,1,1
Free kicks,2,5
Throw-ins,22,9
Goal kicks,7,4
Big chances,3,0
Big chances missed,0,0
Hit woodwork,0,1
Shots inside box,9,6
Shots outside box,1,1
Goalkeeper saves,0,3
Passes,145,161
Accurate passes,88 (61%),103 (64%)
Long balls,11/31 (35%),15/46 (33%)
Crosses,7/14 (50%),3/6 (50%)
Dribbles,4/7 (57%),3/6 (50%)
Possession lost,90,82
Duels won,25,31
Aerials won,13,17
Tackles,6,6
Interceptions,1,0
Clearances,7,16
Ball possession,34%,66%
Total shots,5,6
Shots on target,1,3
Shots off target,1,3
Blocked shots,3,0
Corner kicks,3,7
Offsides,2,0
Yellow cards,0,2
Free kicks,6,5
Throw-ins,10,20
Goal kicks,4,1
Big chances,0,1
Big chances missed,0,1
Hit woodwork,0,0
Shots inside box,2,6
Shots outside box,3,0
Goalkeeper saves,3,1
Passes,104,193
Accurate passes,48 (46%),136 (70%)
Long balls,14/41 (34%),17/43 (40%)
Crosses,1/7 (14%),3/17 (18%)
Dribbles,5/5 (100%),3/5 (60%)
Possession lost,84,97
Duels won,32,27
Aerials won,14,14
Tackles,7,5
Interceptions,3,4
Clearances,25,6
