name,home,away
Ball possession,71%,29%
Total shots,18,8
Shots on target,3,4
Shots off target,9,1
Blocked shots,6,3
Corner kicks,10,5
Offsides,0,3
Fouls,10,15
Yellow cards,1,4
Free kicks,14,10
Throw-ins,22,18
Goal kicks,4,15
Big chances,0,1
Big chances missed,0,1
Hit woodwork,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,8,6
Shots outside box,10,2
Goalkeeper saves,4,3
Passes,565,238
Accurate passes,458 (81%),132 (55%)
Long balls,48/85 (56%),28/69 (41%)
Crosses,9/41 (22%),4/17 (24%)
Dribbles,15/23 (65%),6/13 (46%)
Possession lost,173,160
Duels won,66,59
Aerials won,24,27
Tackles,13,16
Interceptions,4,6
Clearances,14,35
Ball possession,72%,28%
Total shots,8,7
Shots on target,1,3
Shots off target,3,1
Blocked shots,4,3
Corner kicks,5,3
Offsides,0,1
Yellow cards,0,1
Free kicks,6,4
Throw-ins,8,11
Goal kicks,1,5
Big chances,0,1
Big chances missed,0,1
Hit woodwork,0,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,5,5
Shots outside box,3,2
Goalkeeper saves,3,1
Passes,302,113
Accurate passes,254 (84%),63 (56%)
Long balls,27/43 (63%),16/31 (52%)
Crosses,4/23 (17%),2/10 (20%)
Dribbles,6/9 (67%),3/6 (50%)
Possession lost,83,79
Duels won,23,24
Aerials won,7,12
Tackles,4,5
Interceptions,3,4
Clearances,8,17
Ball possession,68%,32%
Total shots,10,1
Shots on target,2,1
Shots off target,6,0
Blocked shots,2,0
Corner kicks,5,2
Offsides,0,2
Yellow cards,1,3
Free kicks,8,6
Throw-ins,14,7
Goal kicks,3,10
Big chances,0,0
Big chances missed,0,0
Hit woodwork,1,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,3,1
Shots outside box,7,0
Goalkeeper saves,1,2
Passes,263,125
Accurate passes,204 (78%),69 (55%)
Long balls,21/42 (50%),12/38 (32%)
Crosses,5/18 (28%),2/7 (29%)
Dribbles,9/14 (64%),3/7 (43%)
Possession lost,90,81
Duels won,43,35
Aerials won,17,15
Tackles,9,11
Interceptions,1,2
Clearances,6,18
