name,home,away
Expected goals,1.57,0.54
Ball possession,44%,56%
Total shots,13,12
Shots on target,4,2
Shots off target,9,6
Blocked shots,0,4
Corner kicks,2,8
Offsides,1,0
Fouls,15,11
Yellow cards,2,3
Free kicks,10,14
Throw-ins,23,14
Goal kicks,7,13
Big chances,1,0
Hit woodwork,1,0
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,8,7
Shots outside box,5,5
Goalkeeper saves,1,3
Passes,291,380
Accurate passes,216 (74%),300 (79%)
Long balls,25/45 (56%),35/69 (51%)
Crosses,2/14 (14%),4/15 (27%)
Dribbles,5/9 (56%),8/10 (80%)
Possession lost,109,112
Duels won,41,41
Aerials won,20,8
Tackles,6,12
Interceptions,6,8
Clearances,24,12
Ball possession,33%,67%
Total shots,7,8
Shots on target,2,1
Shots off target,5,4
Blocked shots,0,3
Corner kicks,0,4
Offsides,1,0
Yellow cards,1,0
Free kicks,4,6
Throw-ins,15,9
Goal kicks,5,7
Big chances,1,0
Hit woodwork,0,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,4,5
Shots outside box,3,3
Goalkeeper saves,1,1
Passes,122,239
Accurate passes,86 (70%),200 (84%)
Long balls,13/23 (57%),21/40 (53%)
Crosses,0/3 (0%),3/8 (38%)
Dribbles,5/7 (71%),3/4 (75%)
Possession lost,51,53
Duels won,22,17
Aerials won,9,5
Tackles,4,4
Interceptions,4,5
Clearances,9,4
Ball possession,55%,45%
Total shots,6,4
Shots on target,2,1
Shots off target,4,2
Blocked shots,0,1
Corner kicks,2,4
Offsides,0,0
Yellow cards,1,3
Free kicks,6,8
Throw-ins,8,5
Goal kicks,2,6
Big chances,0,0
Hit woodwork,1,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,4,2
Shots outside box,2,2
Goalkeeper saves,0,2
Passes,169,141
Accurate passes,130 (77%),100 (71%)
Long balls,12/22 (55%),14/29 (48%)
Crosses,2/11 (18%),1/7 (14%)
Dribbles,0/2 (0%),5/6 (83%)
Possession lost,58,59
Duels won,19,24
Aerials won,11,3
Tackles,2,8
Interceptions,2,3
Clearances,15,8
