name,home,away
Ball possession,79%,21%
Total shots,29,3
Shots on target,12,2
Shots off target,9,1
Blocked shots,8,0
Corner kicks,12,3
Offsides,2,1
Fouls,11,6
Yellow cards,1,3
Red cards,0,1
Free kicks,5,10
Throw-ins,25,12
Goal kicks,1,18
Big chances,5,1
Big chances missed,2,0
Shots inside box,18,1
Shots outside box,11,2
Goalkeeper saves,1,9
Passes,513,139
Accurate passes,439 (86%),74 (53%)
Long balls,44/59 (75%),23/56 (41%)
Crosses,10/34 (29%),1/7 (14%)
Dribbles,9/14 (64%),4/10 (40%)
Possession lost,127,102
Duels won,27,35
Aerials won,3,10
Tackles,10,11
Interceptions,3,4
Clearances,5,43
Ball possession,80%,20%
Total shots,15,1
Shots on target,6,1
Shots off target,4,0
Blocked shots,5,0
Corner kicks,9,1
Offsides,0,0
Yellow cards,1,3
Red cards,0,1
Free kicks,3,6
Throw-ins,15,3
Goal kicks,1,6
Big chances,3,1
Big chances missed,2,0
Shots inside box,10,1
Shots outside box,5,0
Goalkeeper saves,0,5
Passes,237,62
Accurate passes,201 (85%),31 (50%)
Long balls,20/25 (80%),11/29 (38%)
Crosses,4/21 (19%),0/2 (0%)
Dribbles,7/9 (78%),2/5 (40%)
Possession lost,68,44
Duels won,16,22
Aerials won,2,6
Tackles,4,8
Interceptions,2,4
Clearances,2,26
Ball possession,78%,22%
Total shots,14,2
Shots on target,6,1
Shots off target,5,1
Blocked shots,3,0
Corner kicks,3,2
Offsides,2,1
Yellow cards,0,0
Red cards,0,0
Free kicks,2,4
Throw-ins,10,9
Goal kicks,0,12
Big chances,2,0
Big chances missed,0,0
Shots inside box,8,0
Shots outside box,6,2
Goalkeeper saves,1,4
Passes,276,77
Accurate passes,238 (86%),43 (56%)
Long balls,24/34 (71%),12/27 (44%)
Crosses,6/13 (46%),1/5 (20%)
Dribbles,2/5 (40%),2/5 (40%)
Possession lost,59,58
Duels won,11,13
Aerials won,1,4
Tackles,6,3
Interceptions,1,0
Clearances,3,17
