name,home,away
Ball possession,63%,37%
Total shots,17,12
Shots on target,6,3
Shots off target,9,6
Blocked shots,2,3
Corner kicks,8,3
Offsides,0,4
Fouls,14,17
Yellow cards,2,6
Red cards,1,1
Free kicks,15,12
Throw-ins,24,18
Goal kicks,12,9
Big chances,2,1
Big chances missed,1,1
Hit woodwork,1,0
Shots inside box,13,4
Shots outside box,4,8
Goalkeeper saves,3,5
Passes,474,272
Accurate passes,363 (77%),181 (67%)
Long balls,21/65 (32%),19/55 (35%)
Crosses,5/21 (24%),6/14 (43%)
Dribbles,11/19 (58%),8/10 (80%)
Possession lost,159,139
Duels won,56,51
Aerials won,19,18
Tackles,11,13
Interceptions,7,12
Clearances,11,24
Ball possession,70%,30%
Total shots,9,1
Shots on target,2,0
Shots off target,6,1
Blocked shots,1,0
Corner kicks,7,1
Offsides,0,3
Yellow cards,0,2
Red cards,0,0
Free kicks,9,5
Throw-ins,9,11
Goal kicks,5,5
Big chances,0,0
Big chances missed,0,0
Hit woodwork,1,0
Shots inside box,7,1
Shots outside box,2,0
Goalkeeper saves,0,2
Passes,285,122
Accurate passes,222 (78%),81 (66%)
Long balls,14/39 (36%),9/29 (31%)
Crosses,3/13 (23%),2/5 (40%)
Dribbles,5/7 (71%),3/4 (75%)
Possession lost,84,70
Duels won,32,19
Aerials won,11,8
Tackles,7,3
Interceptions,3,5
Clearances,1,11
Ball possession,55%,45%
Total shots,8,11
Shots on target,4,3
Shots off target,3,5
Blocked shots,1,3
Corner kicks,1,2
Offsides,0,1
Yellow cards,2,4
Red cards,1,1
Free kicks,6,7
Throw-ins,15,7
Goal kicks,7,4
Big chances,2,1
Big chances missed,1,1
Hit woodwork,0,0
Shots inside box,6,3
Shots outside box,2,8
Goalkeeper saves,3,3
Passes,189,150
Accurate passes,141 (75%),100 (67%)
Long balls,7/26 (27%),10/26 (38%)
Crosses,2/8 (25%),4/9 (44%)
Dribbles,6/12 (50%),5/6 (83%)
Possession lost,75,69
Duels won,24,32
Aerials won,8,10
Tackles,4,10
Interceptions,4,7
Clearances,10,13
