name,home,away
Ball possession,54%,46%
Total shots,11,9
Shots on target,3,6
Shots off target,3,3
Blocked shots,5,0
Corner kicks,6,1
Offsides,2,2
Fouls,14,10
Yellow cards,1,2
Free kicks,10,14
Throw-ins,35,37
Goal kicks,8,7
Big chances,2,1
Big chances missed,2,0
Shots inside box,7,7
Shots outside box,4,2
Goalkeeper saves,3,3
Passes,386,332
Accurate passes,254 (66%),208 (63%)
Long balls,42/110 (38%),23/75 (31%)
Crosses,4/17 (24%),1/6 (17%)
Dribbles,3/3 (100%),4/8 (50%)
Possession lost,181,177
Duels won,25,34
Aerials won,4,8
Tackles,8,8
Interceptions,6,4
Clearances,8,12
Ball possession,58%,42%
Total shots,4,5
Shots on target,2,3
Shots off target,0,2
Blocked shots,2,0
Corner kicks,3,1
Offsides,1,0
Yellow cards,0,1
Free kicks,6,5
Throw-ins,17,22
Goal kicks,6,0
Big chances,0,0
Big chances missed,0,0
Shots inside box,2,3
Shots outside box,2,2
Goalkeeper saves,2,2
Passes,222,157
Accurate passes,166 (75%),100 (64%)
Long balls,26/56 (46%),10/29 (34%)
Crosses,1/9 (11%),1/6 (17%)
Dribbles,2/2 (100%),3/5 (60%)
Possession lost,79,82
Duels won,16,18
Aerials won,2,5
Tackles,6,5
Interceptions,3,2
Clearances,7,5
Ball possession,50%,50%
Total shots,7,4
Shots on target,1,3
Shots off target,3,1
Blocked shots,3,0
Corner kicks,3,0
Offsides,1,2
Yellow cards,1,1
Free kicks,4,9
Throw-ins,18,15
Goal kicks,2,7
Big chances,2,1
Big chances missed,2,0
Shots inside box,5,4
Shots outside box,2,0
Goalkeeper saves,1,1
Passes,164,175
Accurate passes,88 (54%),108 (62%)
Long balls,16/54 (30%),13/46 (28%)
Crosses,3/8 (38%),0/0 (0%)
Dribbles,1/1 (100%),1/3 (33%)
Possession lost,102,95
Duels won,9,16
Aerials won,2,3
Tackles,2,3
Interceptions,3,2
Clearances,1,7
