winnerCode,attendance,currentPeriodStartTimestamp,startTimestamp,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.category.name,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.competitionType,season.name,season.year,roundInfo.round,status.description,status.type,venue.city.name,venue.stadium.name,venue.stadium.capacity,venue.id,venue.country.alpha2,venue.country.name,referee.name,referee.slug,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.sport.name,referee.sport.slug,referee.sport.id,referee.id,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.slug,homeTeam.manager.shortName,homeTeam.manager.id,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.fullName,homeTeam.teamColors.primary,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.id,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changeTimestamp
1,16989,1690034078,1690027200,"World Championship, Women, Group D",World,international,World Championship Women,World,False,620,1,"World Cup, Women 2023",2023,1,Ended,finished,Perth,HBF Park,20500,690,AU,Australia,Marie-Soleil Beaudoin,beaudoin-marie-soleil,21,0,0,7,Football,football,1,787190,CA,Canada,Denmark,denmark,Denmark,F,Football,football,1,7050,Lars Sondergaard,lars-sondergaard,L. Sondergaard,52843,DK,Denmark,DEN,False,True,0,7414,DK,Denmark,[],Denmark,#cc0000,China,China,F,Shui Qingxia,S. Qingxia,796881,CN,China,CHN,True,0,7413,CN,China,China,1,1,0,1,1,0,0,0,0,0,2,6,1690034078,1690034081
