name,home,away
Ball possession,35%,65%
Total shots,16,6
Shots on target,6,1
Shots off target,6,1
Blocked shots,4,4
Corner kicks,7,6
Offsides,1,1
Fouls,13,14
Yellow cards,1,3
Free kicks,14,13
Throw-ins,24,25
Goal kicks,7,9
Big chances,2,0
Big chances missed,1,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,10,3
Shots outside box,6,3
Goalkeeper saves,1,5
Passes,317,583
Accurate passes,221 (70%),479 (82%)
Long balls,17/56 (30%),51/92 (55%)
Crosses,6/24 (25%),9/32 (28%)
Dribbles,10/16 (63%),9/15 (60%)
Possession lost,153,160
Duels won,57,53
Aerials won,20,19
Tackles,13,12
Interceptions,5,14
Clearances,19,19
Ball possession,44%,56%
Total shots,10,1
Shots on target,5,0
Shots off target,2,0
Blocked shots,3,1
Corner kicks,3,2
Offsides,0,1
Yellow cards,0,1
Free kicks,7,6
Throw-ins,12,10
Goal kicks,3,5
Big chances,1,0
Big chances missed,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,6,1
Shots outside box,4,0
Goalkeeper saves,0,4
Passes,206,261
Accurate passes,156 (76%),210 (80%)
Long balls,14/28 (50%),25/45 (56%)
Crosses,4/13 (31%),4/10 (40%)
Dribbles,5/7 (71%),1/3 (33%)
Possession lost,76,73
Duels won,30,21
Aerials won,12,8
Tackles,6,6
Interceptions,2,7
Clearances,6,14
Ball possession,26%,74%
Total shots,6,5
Shots on target,1,1
Shots off target,4,1
Blocked shots,1,3
Corner kicks,4,4
Offsides,1,0
Yellow cards,1,2
Free kicks,7,7
Throw-ins,12,15
Goal kicks,4,4
Big chances,1,0
Big chances missed,1,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,4,2
Shots outside box,2,3
Goalkeeper saves,1,1
Passes,111,322
Accurate passes,65 (59%),269 (84%)
Long balls,3/28 (11%),26/47 (55%)
Crosses,2/11 (18%),5/22 (23%)
Dribbles,5/9 (56%),8/12 (67%)
Possession lost,77,87
Duels won,27,32
Aerials won,8,11
Tackles,7,6
Interceptions,3,7
Clearances,13,5
