name,home,away
Ball possession,41%,59%
Total shots,12,12
Shots on target,3,6
Shots off target,7,6
Blocked shots,2,0
Corner kicks,2,4
Offsides,1,1
Fouls,7,10
Yellow cards,2,2
Free kicks,10,7
Throw-ins,17,25
Goal kicks,12,10
Big chances,1,0
Hit woodwork,0,1
Shots inside box,4,5
Shots outside box,8,7
Goalkeeper saves,5,2
Passes,352,523
Accurate passes,252 (72%),421 (80%)
Long balls,27/62 (44%),29/55 (53%)
Crosses,3/20 (15%),5/11 (45%)
Dribbles,6/9 (67%),7/12 (58%)
Possession lost,143,141
Duels won,38,40
Aerials won,14,18
Tackles,8,8
Interceptions,17,10
Clearances,15,12
Ball possession,45%,55%
Total shots,5,2
Shots on target,2,0
Shots off target,2,2
Blocked shots,1,0
Corner kicks,0,1
Offsides,1,1
Yellow cards,0,2
Free kicks,8,1
Throw-ins,7,15
Goal kicks,6,4
Big chances,1,0
Hit woodwork,0,0
Shots inside box,2,0
Shots outside box,3,2
Goalkeeper saves,0,1
Passes,212,263
Accurate passes,164 (77%),217 (83%)
Long balls,18/35 (51%),15/24 (63%)
Crosses,1/5 (20%),1/2 (50%)
Dribbles,0/2 (0%),1/6 (17%)
Possession lost,65,70
Duels won,21,12
Aerials won,7,7
Tackles,6,3
Interceptions,12,5
Clearances,2,2
Ball possession,37%,63%
Total shots,7,10
Shots on target,1,6
Shots off target,5,4
Blocked shots,1,0
Corner kicks,2,3
Offsides,0,0
Yellow cards,2,0
Free kicks,2,6
Throw-ins,10,10
Goal kicks,6,6
Big chances,0,0
Hit woodwork,0,1
Shots inside box,2,5
Shots outside box,5,5
Goalkeeper saves,5,1
Passes,140,260
Accurate passes,88 (63%),204 (78%)
Long balls,9/27 (33%),14/31 (45%)
Crosses,2/15 (13%),4/9 (44%)
Dribbles,6/7 (86%),6/6 (100%)
Possession lost,78,71
Duels won,17,28
Aerials won,7,11
Tackles,2,5
Interceptions,5,5
Clearances,13,10
