name,home,away
Ball possession,61%,39%
Total shots,14,6
Shots on target,2,3
Shots off target,6,3
Blocked shots,6,0
Corner kicks,6,3
Offsides,1,0
Fouls,12,5
Yellow cards,3,3
Free kicks,5,12
Throw-ins,19,16
Goal kicks,11,14
Big chances,0,1
Hit woodwork,1,0
Shots inside box,6,4
Shots outside box,8,2
Goalkeeper saves,2,2
Passes,515,357
Accurate passes,462 (90%),280 (78%)
Long balls,23/36 (64%),16/53 (30%)
Crosses,3/40 (8%),3/8 (38%)
Dribbles,5/10 (50%),8/13 (62%)
Possession lost,118,107
Duels won,30,41
Aerials won,11,12
Tackles,9,9
Interceptions,4,8
Clearances,7,31
Ball possession,57%,43%
Total shots,4,1
Shots on target,0,0
Shots off target,2,1
Blocked shots,2,0
Corner kicks,4,0
Offsides,1,0
Yellow cards,1,1
Free kicks,2,6
Throw-ins,7,6
Goal kicks,7,6
Big chances,0,0
Hit woodwork,0,0
Shots inside box,2,1
Shots outside box,2,0
Goalkeeper saves,0,0
Passes,264,209
Accurate passes,235 (89%),174 (83%)
Long balls,19/25 (76%),9/21 (43%)
Crosses,0/15 (0%),1/3 (33%)
Dribbles,2/6 (33%),2/4 (50%)
Possession lost,58,48
Duels won,15,23
Aerials won,5,8
Tackles,6,7
Interceptions,2,4
Clearances,3,11
Ball possession,65%,35%
Total shots,10,5
Shots on target,2,3
Shots off target,4,2
Blocked shots,4,0
Corner kicks,2,3
Offsides,0,0
Yellow cards,2,2
Free kicks,3,6
Throw-ins,12,10
Goal kicks,4,8
Big chances,0,1
Hit woodwork,1,0
Shots inside box,4,3
Shots outside box,6,2
Goalkeeper saves,2,2
Passes,251,148
Accurate passes,227 (90%),106 (72%)
Long balls,4/11 (36%),7/32 (22%)
Crosses,3/25 (12%),2/5 (40%)
Dribbles,3/4 (75%),6/9 (67%)
Possession lost,60,59
Duels won,15,18
Aerials won,6,4
Tackles,3,2
Interceptions,2,4
Clearances,4,20
