name,home,away
Expected goals,1.79,0.70
Ball possession,39%,61%
Total shots,12,13
Shots on target,5,5
Shots off target,4,6
Blocked shots,3,2
Corner kicks,4,8
Offsides,2,3
Fouls,21,10
Yellow cards,3,2
Free kicks,10,21
Throw-ins,20,23
Goal kicks,5,5
Big chances,3,0
Big chances missed,1,0
Hit woodwork,1,0
Shots inside box,8,7
Shots outside box,4,6
Goalkeeper saves,5,3
Passes,342,549
Accurate passes,254 (74%),450 (82%)
Long balls,32/68 (47%),23/64 (36%)
Crosses,2/15 (13%),4/16 (25%)
Dribbles,10/21 (48%),17/30 (57%)
Possession lost,143,153
Duels won,52,65
Aerials won,12,9
Tackles,20,18
Interceptions,12,13
Clearances,21,14
Ball possession,36%,64%
Total shots,7,3
Shots on target,4,1
Shots off target,2,1
Blocked shots,1,1
Corner kicks,2,1
Offsides,1,1
Yellow cards,1,0
Free kicks,3,13
Throw-ins,5,12
Goal kicks,3,2
Big chances,1,0
Big chances missed,0,0
Hit woodwork,0,0
Shots inside box,5,1
Shots outside box,2,2
Goalkeeper saves,1,3
Passes,164,307
Accurate passes,123 (75%),254 (83%)
Long balls,16/30 (53%),11/32 (34%)
Crosses,2/11 (18%),0/5 (0%)
Dribbles,3/9 (33%),11/19 (58%)
Possession lost,73,79
Duels won,26,41
Aerials won,7,5
Tackles,13,12
Interceptions,8,6
Clearances,7,5
Ball possession,42%,58%
Total shots,5,10
Shots on target,1,4
Shots off target,2,5
Blocked shots,2,1
Corner kicks,2,7
Offsides,1,2
Yellow cards,2,2
Free kicks,7,8
Throw-ins,15,11
Goal kicks,2,3
Big chances,2,0
Big chances missed,1,0
Hit woodwork,1,0
Shots inside box,3,6
Shots outside box,2,4
Goalkeeper saves,4,0
Passes,178,242
Accurate passes,131 (74%),196 (81%)
Long balls,16/38 (42%),12/32 (38%)
Crosses,0/4 (0%),4/11 (36%)
Dribbles,7/12 (58%),6/11 (55%)
Possession lost,70,74
Duels won,26,24
Aerials won,5,4
Tackles,7,6
Interceptions,4,7
Clearances,14,9
