name,home,away
Ball possession,46%,54%
Total shots,12,10
Shots on target,2,2
Shots off target,8,6
Blocked shots,2,2
Corner kicks,2,4
Offsides,1,0
Fouls,11,12
Yellow cards,3,2
Free kicks,11,11
Throw-ins,31,26
Goal kicks,13,10
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,4,3
Shots outside box,8,7
Goalkeeper saves,2,2
Passes,380,454
Accurate passes,296 (78%),368 (81%)
Long balls,18/43 (42%),30/61 (49%)
Crosses,3/11 (27%),2/14 (14%)
Dribbles,13/22 (59%),9/14 (64%)
Possession lost,142,129
Duels won,59,50
Aerials won,22,8
Tackles,13,21
Interceptions,11,9
Clearances,14,12
Ball possession,38%,62%
Total shots,4,4
Shots on target,1,1
Shots off target,2,2
Blocked shots,1,1
Corner kicks,1,1
Offsides,1,0
Yellow cards,0,0
Free kicks,3,7
Throw-ins,16,12
Goal kicks,7,3
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,1,2
Shots outside box,3,2
Goalkeeper saves,1,1
Passes,158,262
Accurate passes,117 (74%),221 (84%)
Long balls,9/23 (39%),17/32 (53%)
Crosses,1/4 (25%),1/8 (13%)
Dribbles,8/12 (67%),4/7 (57%)
Possession lost,72,62
Duels won,26,30
Aerials won,8,8
Tackles,7,10
Interceptions,6,5
Clearances,9,5
Ball possession,54%,46%
Total shots,8,6
Shots on target,1,1
Shots off target,6,4
Blocked shots,1,1
Corner kicks,1,3
Offsides,0,0
Yellow cards,3,2
Free kicks,8,4
Throw-ins,15,14
Goal kicks,6,7
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,3,1
Shots outside box,5,5
Goalkeeper saves,1,1
Passes,222,192
Accurate passes,179 (81%),147 (77%)
Long balls,9/20 (45%),13/29 (45%)
Crosses,2/7 (29%),1/6 (17%)
Dribbles,5/10 (50%),5/7 (71%)
Possession lost,70,67
Duels won,33,20
Aerials won,14,0
Tackles,6,11
Interceptions,5,4
Clearances,5,7
