name,home,away
Ball possession,46%,54%
Total shots,7,9
Shots on target,2,2
Shots off target,4,5
Blocked shots,1,2
Corner kicks,1,1
Offsides,3,1
Fouls,10,17
Yellow cards,2,2
Free kicks,16,10
Throw-ins,16,13
Goal kicks,12,7
Big chances,2,2
Big chances missed,1,2
Shots inside box,4,5
Shots outside box,3,4
Goalkeeper saves,2,1
Passes,407,493
Accurate passes,313 (77%),401 (81%)
Long balls,41/79 (52%),28/63 (44%)
Crosses,2/13 (15%),2/13 (15%)
Dribbles,4/15 (27%),12/22 (55%)
Possession lost,136,137
Duels won,51,51
Aerials won,13,14
Tackles,18,16
Interceptions,12,10
Clearances,14,10
Ball possession,44%,56%
Total shots,3,4
Shots on target,1,2
Shots off target,1,1
Blocked shots,1,1
Corner kicks,1,1
Offsides,0,0
Yellow cards,0,1
Free kicks,4,4
Throw-ins,11,7
Goal kicks,9,2
Big chances,0,1
Big chances missed,0,1
Shots inside box,1,2
Shots outside box,2,2
Goalkeeper saves,2,1
Passes,203,264
Accurate passes,155 (76%),219 (83%)
Long balls,21/43 (49%),13/27 (48%)
Crosses,2/7 (29%),0/6 (0%)
Dribbles,1/6 (17%),6/12 (50%)
Possession lost,70,69
Duels won,22,26
Aerials won,8,9
Tackles,9,8
Interceptions,6,7
Clearances,6,6
Ball possession,47%,53%
Total shots,4,5
Shots on target,1,0
Shots off target,3,4
Blocked shots,0,1
Corner kicks,0,0
Offsides,3,1
Yellow cards,2,1
Free kicks,12,6
Throw-ins,5,6
Goal kicks,3,5
Big chances,2,1
Big chances missed,1,1
Shots inside box,3,3
Shots outside box,1,2
Goalkeeper saves,0,0
Passes,204,229
Accurate passes,158 (77%),182 (79%)
Long balls,20/36 (56%),15/36 (42%)
Crosses,0/6 (0%),2/7 (29%)
Dribbles,3/9 (33%),6/10 (60%)
Possession lost,66,68
Duels won,29,25
Aerials won,5,5
Tackles,9,8
Interceptions,6,3
Clearances,8,4
