name,home,away
Ball possession,46%,54%
Total shots,10,29
Shots on target,3,8
Shots off target,2,9
Blocked shots,5,12
Corner kicks,4,13
Offsides,3,2
Fouls,11,9
Yellow cards,3,1
Red cards,0,0
Free kicks,7,9
Throw-ins,22,19
Goal kicks,12,2
Big chances,2,3
Big chances missed,0,2
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,4,20
Shots outside box,6,9
Goalkeeper saves,7,1
Passes,315,368
Accurate passes,222 (70%),271 (74%)
Long balls,29/61 (48%),26/65 (40%)
Crosses,4/16 (25%),10/29 (34%)
Dribbles,15/25 (60%),8/14 (57%)
Possession lost,142,137
Duels won,51,50
Aerials won,18,20
Tackles,11,13
Interceptions,10,8
Clearances,24,17
Ball possession,40%,60%
Total shots,1,14
Shots on target,1,3
Shots off target,0,6
Blocked shots,0,5
Corner kicks,2,4
Offsides,3,1
Yellow cards,2,1
Free kicks,3,6
Throw-ins,13,11
Goal kicks,7,0
Big chances,1,3
Big chances missed,0,2
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,1,11
Shots outside box,0,3
Goalkeeper saves,2,0
Passes,115,178
Accurate passes,69 (60%),128 (72%)
Long balls,13/29 (45%),18/38 (47%)
Crosses,0/7 (0%),4/10 (40%)
Dribbles,5/7 (71%),3/6 (50%)
Possession lost,74,67
Duels won,21,27
Aerials won,8,14
Tackles,5,4
Interceptions,3,3
Clearances,7,12
Ball possession,50%,50%
Total shots,9,15
Shots on target,2,5
Shots off target,2,3
Blocked shots,5,7
Corner kicks,2,9
Offsides,0,1
Yellow cards,1,0
Free kicks,4,3
Throw-ins,9,8
Goal kicks,5,2
Big chances,1,0
Big chances missed,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,3,9
Shots outside box,6,6
Goalkeeper saves,5,1
Passes,200,190
Accurate passes,153 (77%),143 (75%)
Long balls,16/32 (50%),8/27 (30%)
Crosses,4/9 (44%),6/19 (32%)
Dribbles,10/18 (56%),5/8 (63%)
Possession lost,68,70
Duels won,30,23
Aerials won,10,6
Tackles,6,9
Interceptions,7,5
Clearances,17,5
