name,home,away
Expected goals,0.97,0.18
Ball possession,37%,63%
Total shots,11,8
Shots on target,4,1
Shots off target,3,4
Blocked shots,4,3
Corner kicks,6,7
Fouls,18,15
Yellow cards,1,1
Free kicks,15,16
Throw-ins,19,31
Goal kicks,11,6
Big chances,1,0
Hit woodwork,1,0
Shots inside box,7,5
Shots outside box,4,3
Goalkeeper saves,0,1
Passes,260,453
Accurate passes,157 (60%),352 (78%)
Long balls,20/66 (30%),23/58 (40%)
Crosses,6/15 (40%),5/22 (23%)
Dribbles,7/13 (54%),7/15 (47%)
Possession lost,147,159
Duels won,44,51
Aerials won,7,16
Tackles,15,12
Interceptions,9,8
Clearances,18,13
Ball possession,37%,63%
Total shots,4,5
Shots on target,2,0
Shots off target,2,4
Blocked shots,0,1
Corner kicks,4,4
Yellow cards,0,0
Free kicks,2,3
Throw-ins,9,16
Goal kicks,6,5
Big chances,1,0
Hit woodwork,0,0
Shots inside box,4,3
Shots outside box,0,2
Goalkeeper saves,0,1
Passes,135,233
Accurate passes,88 (65%),182 (78%)
Long balls,9/29 (31%),10/29 (34%)
Crosses,3/10 (30%),4/10 (40%)
Dribbles,4/8 (50%),3/7 (43%)
Possession lost,74,81
Duels won,18,20
Aerials won,3,7
Tackles,9,7
Interceptions,3,4
Clearances,7,8
Ball possession,36%,64%
Total shots,7,3
Shots on target,2,1
Shots off target,1,0
Blocked shots,4,2
Corner kicks,2,3
Yellow cards,1,1
Free kicks,13,13
Throw-ins,10,15
Goal kicks,5,1
Big chances,0,0
Hit woodwork,1,0
Shots inside box,3,2
Shots outside box,4,1
Goalkeeper saves,0,0
Passes,125,220
Accurate passes,69 (55%),170 (77%)
Long balls,11/37 (30%),13/29 (45%)
Crosses,3/5 (60%),1/12 (8%)
Dribbles,3/5 (60%),4/8 (50%)
Possession lost,73,78
Duels won,26,31
Aerials won,4,9
Tackles,6,5
Interceptions,6,4
Clearances,11,5
