name,home,away
Expected goals,2.49,1.25
Ball possession,46%,54%
Total shots,13,12
Shots on target,7,4
Shots off target,3,4
Blocked shots,1,4
Corner kicks,5,5
Offsides,2,1
Fouls,13,8
Yellow cards,2,1
Red cards,0,0
Free kicks,0,3
Throw-ins,26,21
Goal kicks,7,7
Hit woodwork,2,0
Counter attacks,3,0
Shots inside box,11,6
Shots outside box,2,6
Goalkeeper saves,3,5
Passes,364,416
Accurate passes,278 (76%),333 (80%)
Long balls,22/56 (39%),33/61 (54%)
Crosses,10/25 (40%),2/10 (20%)
Dribbles,17/31 (54%),11/24 (45%)
Possession lost,127,126
Duels won,105,88
Aerials won,25,27
Tackles,6,1
Interceptions,47,47
Clearances,15,24
