name,home,away
Ball possession,42%,58%
Total shots,9,9
Shots on target,1,2
Shots off target,6,3
Blocked shots,2,4
Corner kicks,1,3
Offsides,0,7
Fouls,13,11
Yellow cards,4,2
Red cards,1,0
Free kicks,10,12
Throw-ins,17,14
Goal kicks,6,10
Big chances,1,4
Big chances missed,1,2
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,5,7
Shots outside box,4,2
Goalkeeper saves,0,1
Passes,384,531
Accurate passes,315 (82%),468 (88%)
Long balls,33/61 (54%),31/46 (67%)
Crosses,3/10 (30%),1/6 (17%)
Dribbles,6/13 (46%),6/10 (60%)
Possession lost,101,92
Duels won,26,33
Aerials won,1,1
Tackles,9,14
Interceptions,9,14
Clearances,8,12
Ball possession,47%,53%
Total shots,6,5
Shots on target,0,2
Shots off target,6,1
Blocked shots,0,2
Corner kicks,1,1
Offsides,0,4
Yellow cards,0,0
Red cards,0,0
Free kicks,5,3
Throw-ins,12,9
Goal kicks,3,8
Big chances,1,3
Big chances missed,1,1
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,5,4
Shots outside box,1,1
Goalkeeper saves,0,0
Passes,213,243
Accurate passes,177 (83%),206 (85%)
Long balls,19/32 (59%),11/21 (52%)
Crosses,1/8 (13%),0/4 (0%)
Dribbles,3/5 (60%),4/8 (50%)
Possession lost,58,53
Duels won,16,15
Aerials won,1,0
Tackles,7,8
Interceptions,5,6
Clearances,7,7
Ball possession,37%,63%
Total shots,3,4
Shots on target,1,0
Shots off target,0,2
Blocked shots,2,2
Corner kicks,0,2
Offsides,0,3
Yellow cards,4,2
Red cards,1,0
Free kicks,5,9
Throw-ins,5,5
Goal kicks,3,2
Big chances,0,1
Big chances missed,0,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,0,3
Shots outside box,3,1
Goalkeeper saves,0,1
Passes,171,288
Accurate passes,138 (81%),262 (91%)
Long balls,14/29 (48%),20/25 (80%)
Crosses,2/2 (100%),1/2 (50%)
Dribbles,3/8 (38%),2/2 (100%)
Possession lost,43,39
Duels won,10,18
Aerials won,0,1
Tackles,2,6
Interceptions,4,8
Clearances,1,5
