winnerCode,startTimestamp,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime
2,1690032600,Club Friendly Games,World,international,Club Friendly Games,Club Friendly Games 2023,2023,Sturm Graz II,Sturm II,M,2147,Thomas Hösele,T. Hösele,AT,Austria,Graz,Messendorf Trainingszentrum,600,2946,AT,Austria,STU,False,AT,Austria,Sturm Graz II,-1914624000,Maccabi Ironi Amishav Petah Tikva,MI Amishav Petah Tikva,M,APT,False,IL,Israel,Maccabi Ironi Amishav Petah Tikva,0,0,0,0,0,2,2,0,2,2
