name,home,away
Expected goals,1.50,1.81
Ball possession,56%,44%
Total shots,11,11
Shots on target,5,4
Shots off target,2,2
Blocked shots,4,5
Corner kicks,4,6
Offsides,1,4
Fouls,17,19
Yellow cards,3,3
Free kicks,19,16
Throw-ins,21,18
Goal kicks,4,5
Big chances,2,2
Big chances missed,1,1
Counter attacks,1,1
Counter attack shots,1,1
Shots inside box,6,7
Shots outside box,5,4
Goalkeeper saves,3,3
Passes,336,255
Accurate passes,224 (67%),150 (59%)
Long balls,20/71 (28%),26/63 (41%)
Crosses,5/18 (28%),3/27 (11%)
Dribbles,5/12 (42%),6/14 (43%)
Possession lost,165,172
Duels won,54,58
Aerials won,19,21
Tackles,11,15
Interceptions,7,5
Clearances,36,28
Ball possession,59%,41%
Total shots,7,5
Shots on target,2,1
Shots off target,1,1
Blocked shots,4,3
Corner kicks,1,2
Offsides,1,3
Yellow cards,1,3
Free kicks,8,11
Throw-ins,7,6
Goal kicks,3,2
Big chances,1,0
Big chances missed,1,0
Counter attacks,1,1
Counter attack shots,1,1
Shots inside box,3,3
Shots outside box,4,2
Goalkeeper saves,1,2
Passes,227,150
Accurate passes,183 (81%),109 (73%)
Long balls,12/31 (39%),15/29 (52%)
Crosses,1/7 (14%),1/13 (8%)
Dribbles,1/5 (20%),5/10 (50%)
Possession lost,69,75
Duels won,21,31
Aerials won,5,7
Tackles,7,8
Interceptions,3,4
Clearances,14,9
Ball possession,50%,50%
Total shots,4,6
Shots on target,3,3
Shots off target,1,1
Blocked shots,0,2
Corner kicks,3,4
Offsides,0,1
Yellow cards,2,0
Free kicks,11,5
Throw-ins,14,12
Goal kicks,1,3
Big chances,1,2
Big chances missed,0,1
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,3,4
Shots outside box,1,2
Goalkeeper saves,2,1
Passes,109,105
Accurate passes,41 (38%),41 (39%)
Long balls,8/40 (20%),11/34 (32%)
Crosses,4/11 (36%),2/14 (14%)
Dribbles,4/7 (57%),1/4 (25%)
Possession lost,96,97
Duels won,33,27
Aerials won,14,14
Tackles,4,7
Interceptions,4,1
Clearances,22,19
