name,home,away
Ball possession,52%,48%
Total shots,15,11
Shots on target,6,4
Shots off target,5,4
Blocked shots,4,3
Corner kicks,5,2
Offsides,8,0
Fouls,16,12
Yellow cards,3,2
Free kicks,12,15
Throw-ins,17,15
Goal kicks,3,11
Big chances,3,0
Big chances missed,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,11,5
Shots outside box,4,6
Goalkeeper saves,4,2
Passes,429,393
Accurate passes,366 (85%),321 (82%)
Long balls,38/66 (58%),34/56 (61%)
Crosses,6/14 (43%),2/18 (11%)
Dribbles,12/18 (67%),5/10 (50%)
Possession lost,110,117
Duels won,47,40
Aerials won,10,9
Tackles,13,11
Interceptions,10,6
Clearances,8,5
Ball possession,51%,49%
Total shots,8,8
Shots on target,3,3
Shots off target,4,3
Blocked shots,1,2
Corner kicks,2,1
Offsides,0,0
Yellow cards,0,2
Free kicks,8,7
Throw-ins,11,9
Goal kicks,2,8
Big chances,2,0
Big chances missed,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,5,4
Shots outside box,3,4
Goalkeeper saves,3,1
Passes,188,187
Accurate passes,151 (80%),150 (80%)
Long balls,15/33 (45%),16/28 (57%)
Crosses,4/10 (40%),0/7 (0%)
Dribbles,8/12 (67%),4/7 (57%)
Possession lost,66,64
Duels won,31,23
Aerials won,7,5
Tackles,8,7
Interceptions,3,4
Clearances,4,3
Ball possession,53%,47%
Total shots,7,3
Shots on target,3,1
Shots off target,1,1
Blocked shots,3,1
Corner kicks,3,1
Offsides,8,0
Yellow cards,3,0
Free kicks,4,8
Throw-ins,6,6
Goal kicks,1,3
Big chances,1,0
Big chances missed,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,6,1
Shots outside box,1,2
Goalkeeper saves,1,1
Passes,241,206
Accurate passes,215 (89%),171 (83%)
Long balls,23/33 (70%),18/28 (64%)
Crosses,2/4 (50%),2/11 (18%)
Dribbles,4/6 (67%),1/3 (33%)
Possession lost,44,53
Duels won,16,17
Aerials won,3,4
Tackles,5,4
Interceptions,7,2
Clearances,4,2
