name,home,away
Expected goals,1.01,2.00
Ball possession,42%,58%
Total shots,17,14
Shots on target,5,8
Shots off target,5,5
Blocked shots,7,1
Corner kicks,8,3
Offsides,1,3
Fouls,11,11
Yellow cards,1,1
Free kicks,11,10
Throw-ins,19,26
Goal kicks,9,7
Big chances,0,3
Big chances missed,0,1
Hit woodwork,1,1
Counter attacks,2,4
Counter attack shots,2,3
Counter attack goals,0,1
Shots inside box,8,8
Shots outside box,9,6
Goalkeeper saves,6,5
Passes,411,572
Accurate passes,330 (80%),494 (86%)
Long balls,30/61 (49%),52/75 (69%)
Crosses,5/25 (20%),6/16 (38%)
Dribbles,10/15 (67%),11/18 (61%)
Possession lost,130,129
Duels won,51,45
Aerials won,10,15
Tackles,20,9
Interceptions,11,6
Clearances,22,28
Ball possession,38%,62%
Total shots,7,7
Shots on target,3,3
Shots off target,1,4
Blocked shots,3,0
Corner kicks,5,3
Offsides,1,2
Yellow cards,0,1
Free kicks,3,8
Throw-ins,9,15
Goal kicks,6,2
Big chances,0,1
Big chances missed,0,0
Hit woodwork,0,1
Counter attacks,1,0
Counter attack shots,1,0
Counter attack goals,0,0
Shots inside box,3,6
Shots outside box,4,1
Goalkeeper saves,2,3
Passes,172,289
Accurate passes,142 (83%),260 (90%)
Long balls,10/23 (43%),27/35 (77%)
Crosses,4/11 (36%),5/12 (42%)
Dribbles,3/7 (43%),7/11 (64%)
Possession lost,50,53
Duels won,19,27
Aerials won,4,6
Tackles,9,6
Interceptions,6,2
Clearances,13,16
Ball possession,47%,53%
Total shots,10,7
Shots on target,2,5
Shots off target,4,1
Blocked shots,4,1
Corner kicks,3,0
Offsides,0,1
Yellow cards,1,0
Free kicks,8,2
Throw-ins,10,11
Goal kicks,3,5
Big chances,0,2
Big chances missed,0,1
Hit woodwork,1,0
Counter attacks,1,4
Counter attack shots,1,3
Counter attack goals,0,1
Shots inside box,5,2
Shots outside box,5,5
Goalkeeper saves,4,2
Passes,239,283
Accurate passes,188 (79%),234 (83%)
Long balls,20/38 (53%),25/40 (63%)
Crosses,1/14 (7%),1/4 (25%)
Dribbles,7/8 (88%),4/7 (57%)
Possession lost,80,76
Duels won,32,18
Aerials won,6,9
Tackles,11,3
Interceptions,5,4
Clearances,9,12
