name,home,away
Ball possession,54%,46%
Total shots,11,20
Shots on target,0,8
Shots off target,5,8
Blocked shots,6,4
Corner kicks,5,5
Offsides,3,1
Fouls,20,12
Yellow cards,3,3
Free kicks,11,19
Throw-ins,22,33
Goal kicks,11,14
Big chances,0,5
Big chances missed,0,4
Hit woodwork,0,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,6,11
Shots outside box,5,9
Goalkeeper saves,7,0
Passes,383,335
Accurate passes,269 (70%),206 (61%)
Long balls,30/75 (40%),21/74 (28%)
Crosses,10/26 (38%),5/14 (36%)
Dribbles,6/16 (38%),8/18 (44%)
Possession lost,178,182
Duels won,64,73
Aerials won,22,27
Tackles,25,19
Interceptions,16,12
Clearances,19,23
Ball possession,47%,53%
Total shots,5,8
Shots on target,0,1
Shots off target,4,4
Blocked shots,1,3
Corner kicks,3,2
Offsides,2,0
Yellow cards,0,1
Free kicks,6,8
Throw-ins,9,22
Goal kicks,6,10
Big chances,0,2
Big chances missed,0,2
Hit woodwork,0,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,5,3
Shots outside box,0,5
Goalkeeper saves,1,0
Passes,188,222
Accurate passes,119 (63%),137 (62%)
Long balls,18/49 (37%),14/44 (32%)
Crosses,4/10 (40%),3/6 (50%)
Dribbles,0/4 (0%),5/8 (63%)
Possession lost,94,110
Duels won,30,34
Aerials won,13,15
Tackles,11,6
Interceptions,10,4
Clearances,9,8
Ball possession,64%,36%
Total shots,6,12
Shots on target,0,7
Shots off target,1,4
Blocked shots,5,1
Corner kicks,2,3
Offsides,1,1
Yellow cards,3,2
Free kicks,5,11
Throw-ins,13,11
Goal kicks,5,4
Big chances,0,3
Big chances missed,0,2
Hit woodwork,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,1,8
Shots outside box,5,4
Goalkeeper saves,6,0
Passes,195,113
Accurate passes,150 (77%),69 (61%)
Long balls,12/26 (46%),7/30 (23%)
Crosses,6/16 (38%),2/8 (25%)
Dribbles,6/12 (50%),3/10 (30%)
Possession lost,84,72
Duels won,34,39
Aerials won,9,12
Tackles,14,13
Interceptions,6,8
Clearances,10,15
