name,home,away
Ball possession,58%,42%
Total shots,15,10
Shots on target,8,2
Shots off target,5,6
Blocked shots,2,2
Corner kicks,3,4
Offsides,2,3
Fouls,19,9
Yellow cards,3,2
Free kicks,9,19
Throw-ins,18,20
Goal kicks,11,9
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,7,5
Shots outside box,8,5
Goalkeeper saves,2,7
Passes,521,372
Accurate passes,446 (86%),285 (77%)
Long balls,46/71 (65%),23/55 (42%)
Crosses,2/13 (15%),3/13 (23%)
Dribbles,17/29 (59%),8/19 (42%)
Possession lost,139,141
Duels won,55,73
Aerials won,9,17
Tackles,20,29
Interceptions,12,17
Clearances,15,14
Ball possession,56%,44%
Total shots,4,4
Shots on target,3,2
Shots off target,1,2
Blocked shots,0,0
Corner kicks,1,1
Offsides,1,0
Yellow cards,0,1
Free kicks,8,9
Throw-ins,14,9
Goal kicks,6,4
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,1,3
Shots outside box,3,1
Goalkeeper saves,2,2
Passes,267,209
Accurate passes,225 (84%),162 (78%)
Long balls,28/43 (65%),12/30 (40%)
Crosses,0/6 (0%),2/7 (29%)
Dribbles,6/11 (55%),4/8 (50%)
Possession lost,77,75
Duels won,29,40
Aerials won,6,11
Tackles,9,16
Interceptions,3,8
Clearances,4,6
Ball possession,60%,40%
Total shots,11,6
Shots on target,5,0
Shots off target,4,4
Blocked shots,2,2
Corner kicks,2,3
Offsides,1,3
Yellow cards,3,1
Free kicks,1,10
Throw-ins,4,11
Goal kicks,5,5
Big chances,0,0
Big chances missed,0,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,6,2
Shots outside box,5,4
Goalkeeper saves,0,5
Passes,254,163
Accurate passes,221 (87%),123 (75%)
Long balls,18/28 (64%),11/25 (44%)
Crosses,2/7 (29%),1/6 (17%)
Dribbles,11/18 (61%),4/11 (36%)
Possession lost,62,66
Duels won,26,33
Aerials won,3,6
Tackles,11,13
Interceptions,9,9
Clearances,11,8
