name,home,away
Ball possession,51%,49%
Total shots,12,10
Shots on target,8,3
Shots off target,1,1
Blocked shots,3,6
Corner kicks,3,6
Offsides,1,1
Fouls,15,15
Yellow cards,0,4
Free kicks,15,14
Throw-ins,14,31
Goal kicks,10,5
Big chances,2,0
Big chances missed,1,0
Counter attacks,1,1
Counter attack shots,1,1
Shots inside box,5,6
Shots outside box,7,4
Goalkeeper saves,3,5
Passes,443,411
Accurate passes,335 (76%),299 (73%)
Long balls,30/74 (41%),20/64 (31%)
Crosses,3/9 (33%),7/20 (35%)
Dribbles,7/13 (54%),6/18 (33%)
Possession lost,150,181
Duels won,77,54
Aerials won,28,20
Tackles,27,14
Interceptions,15,13
Clearances,19,15
Ball possession,57%,43%
Total shots,5,4
Shots on target,5,1
Shots off target,0,0
Blocked shots,0,3
Corner kicks,1,0
Offsides,0,0
Yellow cards,0,1
Free kicks,9,8
Throw-ins,5,14
Goal kicks,2,2
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,3,3
Shots outside box,2,1
Goalkeeper saves,1,3
Passes,251,185
Accurate passes,196 (78%),130 (70%)
Long balls,14/33 (42%),6/31 (19%)
Crosses,1/3 (33%),2/7 (29%)
Dribbles,3/4 (75%),1/6 (17%)
Possession lost,71,81
Duels won,46,19
Aerials won,22,6
Tackles,12,4
Interceptions,4,9
Clearances,9,6
Ball possession,45%,55%
Total shots,7,6
Shots on target,3,2
Shots off target,1,1
Blocked shots,3,3
Corner kicks,2,6
Offsides,1,1
Yellow cards,0,3
Free kicks,6,6
Throw-ins,9,17
Goal kicks,8,3
Big chances,1,0
Big chances missed,0,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,2,3
Shots outside box,5,3
Goalkeeper saves,2,2
Passes,192,226
Accurate passes,139 (72%),169 (75%)
Long balls,16/41 (39%),14/33 (42%)
Crosses,2/6 (33%),5/13 (38%)
Dribbles,4/9 (44%),5/12 (42%)
Possession lost,79,100
Duels won,31,35
Aerials won,6,14
Tackles,15,10
Interceptions,11,4
Clearances,10,9
