name,home,away
Ball possession,46%,54%
Total shots,21,10
Shots on target,9,4
Shots off target,10,5
Blocked shots,2,1
Corner kicks,3,4
Offsides,2,2
Fouls,11,10
Yellow cards,3,4
Free kicks,9,10
Throw-ins,21,12
Goal kicks,8,8
Big chances,1,4
Big chances missed,1,2
Hit woodwork,2,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,11,8
Shots outside box,10,2
Goalkeeper saves,2,8
Passes,460,572
Accurate passes,404 (88%),505 (88%)
Long balls,29/47 (62%),40/70 (57%)
Crosses,10/28 (36%),2/6 (33%)
Dribbles,6/14 (43%),12/21 (57%)
Possession lost,110,105
Duels won,42,41
Aerials won,11,5
Tackles,16,14
Interceptions,12,11
Clearances,9,19
Ball possession,35%,65%
Total shots,3,8
Shots on target,0,3
Shots off target,3,4
Blocked shots,0,1
Corner kicks,2,3
Offsides,1,1
Yellow cards,3,2
Free kicks,3,9
Throw-ins,9,3
Goal kicks,6,3
Big chances,0,3
Big chances missed,0,1
Hit woodwork,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,0,7
Shots outside box,3,1
Goalkeeper saves,1,0
Passes,177,335
Accurate passes,151 (85%),309 (92%)
Long balls,12/24 (50%),20/30 (67%)
Crosses,1/7 (14%),2/6 (33%)
Dribbles,3/4 (75%),4/8 (50%)
Possession lost,48,46
Duels won,16,17
Aerials won,3,0
Tackles,7,4
Interceptions,5,5
Clearances,6,5
Ball possession,56%,44%
Total shots,18,2
Shots on target,9,1
Shots off target,7,1
Blocked shots,2,0
Corner kicks,1,1
Offsides,1,1
Yellow cards,0,2
Free kicks,6,1
Throw-ins,12,9
Goal kicks,2,5
Big chances,1,1
Big chances missed,1,1
Hit woodwork,2,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,11,1
Shots outside box,7,1
Goalkeeper saves,1,8
Passes,283,237
Accurate passes,253 (89%),196 (83%)
Long balls,17/23 (74%),20/40 (50%)
Crosses,9/21 (43%),0/0 (0%)
Dribbles,3/10 (30%),8/13 (62%)
Possession lost,62,59
Duels won,26,24
Aerials won,8,5
Tackles,9,10
Interceptions,7,6
Clearances,3,14
