winnerCode,startTimestamp,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,roundInfo.round,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime
1,1689498000,Club Friendly Games,World,international,Club Friendly Games,Club Friendly Games 2023,2023,1,SK Hanácká Slavia Kroměříž,Hanácká Slavia,M,2449,Bronislav Cervenka,B. Cervenka,CZ,Czech Republic,HAN,False,CZ,Czech Republic,SK Hanácká Slavia Kroměříž,MFK Dubnica,Dubnica,M,Dubnica nad Vahom,Mestsky Futbalovy Stadion Dubnica,5400,1236,SK,Slovakia,DUB,False,SK,Slovakia,MFK Dubnica,-1388534400,4,4,2,2,4,0,0,0,0,0
