name,home,away
Expected goals,1.30,0.25
Expected assists,1.06,0.15
Ball possession,65%,35%
Total shots,8,6
Shots on target,3,2
Shots off target,4,1
Blocked shots,1,3
Corner kicks,1,8
Offsides,1,7
Fouls,7,17
Yellow cards,3,4
Free kicks,17,7
Throw-ins,20,26
Goal kicks,2,14
Big chances,2,0
Shots inside box,8,3
Shots outside box,0,3
Goalkeeper saves,2,1
Goals prevented,0.31,-0.02
Passes,448,227
Accurate passes,384 (86%),149 (66%)
Long balls,16/36 (44%),16/42 (38%)
Crosses,2/10 (20%),1/18 (6%)
Dribbles,9/19 (47%),10/19 (53%)
Possession lost,113,127
Duels won,49,48
Aerials won,11,14
Tackles,12,17
Interceptions,4,5
Clearances,21,11
Expected goals,0.45,0.06
Expected assists,0.68,0.02
Ball possession,69%,31%
Total shots,3,2
Shots on target,1,1
Shots off target,2,0
Blocked shots,0,1
Corner kicks,0,2
Offsides,1,6
Yellow cards,1,1
Free kicks,7,5
Throw-ins,10,12
Goal kicks,1,9
Big chances,0,0
Shots inside box,3,1
Shots outside box,0,1
Goalkeeper saves,1,1
Passes,228,99
Accurate passes,197 (86%),64 (65%)
Long balls,9/20 (45%),8/24 (33%)
Crosses,2/6 (33%),0/6 (0%)
Dribbles,2/6 (33%),0/1 (0%)
Possession lost,54,58
Duels won,14,18
Aerials won,4,7
Tackles,1,6
Interceptions,1,3
Clearances,12,3
Expected goals,0.85,0.19
Expected assists,0.37,0.13
Ball possession,62%,38%
Total shots,5,4
Shots on target,2,1
Shots off target,2,1
Blocked shots,1,2
Corner kicks,1,6
Offsides,0,1
Yellow cards,2,3
Free kicks,10,2
Throw-ins,10,14
Goal kicks,1,5
Big chances,2,0
Shots inside box,5,2
Shots outside box,0,2
Goalkeeper saves,1,0
Passes,220,128
Accurate passes,187 (85%),85 (66%)
Long balls,7/16 (44%),8/18 (44%)
Crosses,0/4 (0%),1/12 (8%)
Dribbles,7/13 (54%),10/18 (56%)
Possession lost,59,69
Duels won,35,30
Aerials won,7,7
Tackles,11,11
Interceptions,3,2
Clearances,9,8
