name,home,away
Ball possession,63%,37%
Total shots,13,9
Shots on target,2,1
Shots off target,6,6
Blocked shots,5,2
Corner kicks,6,7
Fouls,12,9
Yellow cards,0,1
Free kicks,9,10
Throw-ins,22,26
Goal kicks,7,11
Big chances,1,0
Shots inside box,8,7
Shots outside box,5,2
Goalkeeper saves,1,1
Passes,456,251
Accurate passes,367 (80%),163 (65%)
Long balls,17/44 (39%),17/49 (35%)
Crosses,4/15 (27%),5/29 (17%)
Dribbles,11/22 (50%),4/14 (29%)
Possession lost,150,163
Duels won,58,58
Aerials won,19,17
Tackles,19,27
Interceptions,6,4
Clearances,27,16
Ball possession,64%,36%
Total shots,5,1
Shots on target,1,0
Shots off target,3,1
Blocked shots,1,0
Corner kicks,5,0
Yellow cards,0,1
Free kicks,4,2
Throw-ins,17,17
Goal kicks,2,7
Big chances,0,0
Shots inside box,3,1
Shots outside box,2,0
Goalkeeper saves,0,1
Passes,249,140
Accurate passes,203 (82%),91 (65%)
Long balls,11/24 (46%),9/28 (32%)
Crosses,2/11 (18%),2/7 (29%)
Dribbles,8/16 (50%),3/9 (33%)
Possession lost,89,89
Duels won,34,35
Aerials won,10,10
Tackles,12,20
Interceptions,4,1
Clearances,6,12
Ball possession,62%,38%
Total shots,8,8
Shots on target,1,1
Shots off target,3,5
Blocked shots,4,2
Corner kicks,1,7
Yellow cards,0,0
Free kicks,5,8
Throw-ins,5,9
Goal kicks,5,4
Big chances,1,0
Shots inside box,5,6
Shots outside box,3,2
Goalkeeper saves,1,0
Passes,207,111
Accurate passes,164 (79%),72 (65%)
Long balls,6/20 (30%),8/21 (38%)
Crosses,2/4 (50%),3/22 (14%)
Dribbles,3/6 (50%),1/5 (20%)
Possession lost,61,74
Duels won,24,23
Aerials won,9,7
Tackles,7,7
Interceptions,2,3
Clearances,21,4
