name,home,away
Ball possession,41%,59%
Total shots,12,15
Shots on target,6,4
Shots off target,4,9
Blocked shots,2,2
Corner kicks,3,5
Offsides,1,3
Fouls,24,13
Yellow cards,5,1
Red cards,0,1
Free kicks,12,23
Throw-ins,16,28
Goal kicks,14,4
Big chances,2,0
Big chances missed,1,0
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,7,6
Shots outside box,5,9
Goalkeeper saves,3,5
Passes,311,432
Accurate passes,190 (61%),314 (73%)
Long balls,21/67 (31%),20/42 (48%)
Crosses,6/15 (40%),5/29 (17%)
Dribbles,10/19 (53%),16/25 (64%)
Possession lost,166,186
Duels won,66,76
Aerials won,25,21
Tackles,19,16
Interceptions,17,6
Clearances,32,15
Ball possession,42%,58%
Total shots,5,7
Shots on target,3,1
Shots off target,2,5
Blocked shots,0,1
Corner kicks,0,2
Offsides,1,2
Yellow cards,2,0
Red cards,0,0
Free kicks,6,11
Throw-ins,8,12
Goal kicks,9,2
Big chances,1,0
Big chances missed,0,0
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,3,3
Shots outside box,2,4
Goalkeeper saves,1,2
Passes,175,228
Accurate passes,112 (64%),168 (74%)
Long balls,13/39 (33%),10/21 (48%)
Crosses,2/8 (25%),2/14 (14%)
Dribbles,7/12 (58%),8/13 (62%)
Possession lost,88,93
Duels won,36,38
Aerials won,14,10
Tackles,9,9
Interceptions,13,4
Clearances,13,9
Ball possession,40%,60%
Total shots,7,8
Shots on target,3,3
Shots off target,2,4
Blocked shots,2,1
Corner kicks,3,3
Offsides,0,1
Yellow cards,3,1
Red cards,0,1
Free kicks,6,12
Throw-ins,8,16
Goal kicks,5,2
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,0
Counter attack shots,0,0
Counter attack goals,0,0
Shots inside box,4,3
Shots outside box,3,5
Goalkeeper saves,2,3
Passes,136,204
Accurate passes,78 (57%),146 (72%)
Long balls,8/28 (29%),10/21 (48%)
Crosses,4/7 (57%),3/15 (20%)
Dribbles,3/7 (43%),8/12 (67%)
Possession lost,78,93
Duels won,30,38
Aerials won,11,11
Tackles,10,7
Interceptions,4,2
Clearances,19,6
