name,home,away
Ball possession,49%,51%
Total shots,14,12
Shots on target,5,2
Shots off target,6,7
Blocked shots,3,3
Corner kicks,11,6
Offsides,6,2
Fouls,10,12
Yellow cards,3,2
Free kicks,12,10
Throw-ins,15,20
Goal kicks,14,6
Big chances,3,1
Big chances missed,2,1
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,8,8
Shots outside box,6,4
Goalkeeper saves,2,4
Passes,326,342
Accurate passes,257 (79%),259 (76%)
Long balls,36/63 (57%),21/50 (42%)
Crosses,3/29 (10%),5/24 (21%)
Dribbles,6/16 (38%),6/11 (55%)
Possession lost,126,123
Duels won,36,43
Aerials won,11,10
Tackles,7,17
Interceptions,10,11
Clearances,29,25
Ball possession,60%,40%
Total shots,7,4
Shots on target,2,1
Shots off target,5,3
Blocked shots,0,0
Corner kicks,6,1
Offsides,2,1
Yellow cards,1,1
Free kicks,5,6
Throw-ins,9,7
Goal kicks,6,5
Big chances,2,0
Big chances missed,1,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,4,3
Shots outside box,3,1
Goalkeeper saves,1,1
Passes,214,145
Accurate passes,177 (83%),103 (71%)
Long balls,24/39 (62%),12/29 (41%)
Crosses,1/18 (6%),3/7 (43%)
Dribbles,3/9 (33%),3/6 (50%)
Possession lost,66,56
Duels won,17,22
Aerials won,5,5
Tackles,4,8
Interceptions,3,5
Clearances,8,15
Ball possession,36%,64%
Total shots,7,8
Shots on target,3,1
Shots off target,1,4
Blocked shots,3,3
Corner kicks,5,5
Offsides,4,1
Yellow cards,2,1
Free kicks,7,4
Throw-ins,6,13
Goal kicks,8,1
Big chances,1,1
Big chances missed,1,1
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,4,5
Shots outside box,3,3
Goalkeeper saves,1,3
Passes,112,197
Accurate passes,80 (71%),156 (79%)
Long balls,12/24 (50%),9/21 (43%)
Crosses,2/11 (18%),2/17 (12%)
Dribbles,3/7 (43%),3/5 (60%)
Possession lost,60,67
Duels won,19,21
Aerials won,6,5
Tackles,3,9
Interceptions,7,6
Clearances,21,10
