name,home,away
Expected goals,1.30,0.91
Ball possession,52%,48%
Total shots,13,8
Shots on target,6,5
Shots off target,3,3
Blocked shots,3,0
Corner kicks,7,1
Offsides,1,3
Fouls,17,14
Yellow cards,6,5
Red cards,0,1
Free kicks,3,3
Throw-ins,27,22
Goal kicks,8,12
Hit woodwork,1,0
Counter attacks,0,4
Shots inside box,8,4
Shots outside box,5,4
Goalkeeper saves,4,6
Passes,340,319
Accurate passes,267 (78%),246 (77%)
Long balls,25/45 (55%),21/49 (42%)
Crosses,11/23 (47%),2/11 (18%)
Dribbles,35/59 (59%),11/17 (64%)
Possession lost,116,116
Duels won,102,101
Aerials won,18,20
Tackles,1,2
Interceptions,31,34
Clearances,7,26
