name,home,away
Ball possession,60%,40%
Total shots,15,13
Shots on target,10,5
Shots off target,2,6
Blocked shots,3,2
Corner kicks,3,9
Offsides,3,4
Fouls,11,15
Yellow cards,1,6
Free kicks,15,11
Throw-ins,20,22
Goal kicks,9,7
Big chances,4,1
Big chances missed,1,0
Hit woodwork,0,1
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,9,7
Shots outside box,6,6
Goalkeeper saves,3,6
Passes,452,284
Accurate passes,371 (82%),203 (71%)
Long balls,26/47 (55%),25/59 (42%)
Crosses,3/15 (20%),3/24 (13%)
Dribbles,10/13 (77%),6/17 (35%)
Possession lost,142,146
Duels won,57,46
Aerials won,16,14
Tackles,16,15
Interceptions,10,11
Clearances,22,14
Ball possession,61%,39%
Total shots,4,6
Shots on target,3,4
Shots off target,0,2
Blocked shots,1,0
Corner kicks,2,5
Offsides,1,1
Yellow cards,1,3
Free kicks,7,6
Throw-ins,10,13
Goal kicks,2,2
Big chances,1,1
Big chances missed,0,0
Hit woodwork,0,1
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,3,4
Shots outside box,1,2
Goalkeeper saves,3,2
Passes,230,140
Accurate passes,185 (80%),99 (71%)
Long balls,14/26 (54%),13/35 (37%)
Crosses,2/10 (20%),0/14 (0%)
Dribbles,2/3 (67%),3/10 (30%)
Possession lost,72,74
Duels won,28,22
Aerials won,11,7
Tackles,8,6
Interceptions,4,7
Clearances,12,7
Ball possession,59%,41%
Total shots,11,7
Shots on target,7,1
Shots off target,2,4
Blocked shots,2,2
Corner kicks,1,4
Offsides,2,3
Yellow cards,0,3
Free kicks,8,5
Throw-ins,10,9
Goal kicks,7,5
Big chances,3,0
Big chances missed,1,0
Hit woodwork,0,0
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,6,3
Shots outside box,5,4
Goalkeeper saves,0,4
Passes,222,144
Accurate passes,186 (84%),104 (72%)
Long balls,12/21 (57%),12/24 (50%)
Crosses,1/5 (20%),3/10 (30%)
Dribbles,8/10 (80%),3/7 (43%)
Possession lost,70,72
Duels won,29,24
Aerials won,5,7
Tackles,8,9
Interceptions,6,4
Clearances,10,7
