name,home,away
Expected goals,0.51,3.93
Ball possession,54%,46%
Total shots,9,14
Shots on target,3,7
Shots off target,5,6
Blocked shots,1,1
Corner kicks,2,4
Offsides,1,1
Fouls,20,15
Yellow cards,5,2
Free kicks,15,20
Throw-ins,22,23
Goal kicks,11,13
Big chances,0,5
Big chances missed,0,3
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,4,9
Shots outside box,5,5
Goalkeeper saves,5,2
Passes,414,354
Accurate passes,306 (74%),263 (74%)
Long balls,43/81 (53%),34/79 (43%)
Crosses,3/17 (18%),3/19 (16%)
Dribbles,5/9 (56%),6/10 (60%)
Possession lost,152,143
Duels won,46,51
Aerials won,17,18
Tackles,9,7
Interceptions,8,13
Clearances,17,16
Ball possession,52%,48%
Total shots,4,10
Shots on target,1,5
Shots off target,3,4
Blocked shots,0,1
Corner kicks,1,4
Offsides,0,0
Yellow cards,1,1
Free kicks,6,5
Throw-ins,10,9
Goal kicks,5,10
Big chances,0,2
Big chances missed,0,1
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,2,6
Shots outside box,2,4
Goalkeeper saves,4,1
Passes,199,180
Accurate passes,148 (74%),136 (76%)
Long balls,23/37 (62%),17/35 (49%)
Crosses,2/10 (20%),3/13 (23%)
Dribbles,4/6 (67%),4/6 (67%)
Possession lost,71,68
Duels won,21,20
Aerials won,7,8
Tackles,4,3
Interceptions,4,6
Clearances,11,7
Ball possession,56%,44%
Total shots,5,4
Shots on target,2,2
Shots off target,2,2
Blocked shots,1,0
Corner kicks,1,0
Offsides,1,1
Yellow cards,4,1
Free kicks,9,15
Throw-ins,12,14
Goal kicks,6,3
Big chances,0,3
Big chances missed,0,2
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,2,3
Shots outside box,3,1
Goalkeeper saves,1,1
Passes,215,174
Accurate passes,158 (73%),127 (73%)
Long balls,20/44 (45%),17/44 (39%)
Crosses,1/7 (14%),0/6 (0%)
Dribbles,1/3 (33%),2/4 (50%)
Possession lost,81,75
Duels won,25,31
Aerials won,10,10
Tackles,5,4
Interceptions,4,7
Clearances,6,9
