name,home,away
Ball possession,34%,66%
Total shots,8,13
Shots on target,3,2
Shots off target,4,8
Blocked shots,1,3
Corner kicks,9,3
Offsides,3,2
Fouls,10,8
Yellow cards,4,1
Free kicks,7,9
Throw-ins,16,21
Goal kicks,8,6
Big chances,2,4
Big chances missed,2,4
Hit woodwork,0,1
Counter attacks,4,0
Counter attack shots,4,0
Shots inside box,8,7
Shots outside box,0,6
Goalkeeper saves,2,2
Passes,308,588
Accurate passes,216 (70%),493 (84%)
Long balls,29/69 (42%),31/67 (46%)
Crosses,6/18 (33%),10/34 (29%)
Dribbles,12/17 (71%),11/21 (52%)
Possession lost,150,162
Duels won,51,51
Aerials won,16,11
Tackles,16,20
Interceptions,11,10
Clearances,30,11
Ball possession,39%,61%
Total shots,4,1
Shots on target,3,1
Shots off target,1,0
Blocked shots,0,0
Corner kicks,4,0
Offsides,2,1
Yellow cards,1,0
Free kicks,5,5
Throw-ins,9,11
Goal kicks,1,2
Big chances,1,1
Big chances missed,1,1
Hit woodwork,0,0
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,4,1
Shots outside box,0,0
Goalkeeper saves,1,2
Passes,188,296
Accurate passes,140 (74%),247 (83%)
Long balls,13/29 (45%),16/38 (42%)
Crosses,3/8 (38%),2/12 (17%)
Dribbles,6/10 (60%),2/5 (40%)
Possession lost,76,74
Duels won,27,21
Aerials won,10,3
Tackles,6,11
Interceptions,7,5
Clearances,8,6
Ball possession,29%,71%
Total shots,4,12
Shots on target,0,1
Shots off target,3,8
Blocked shots,1,3
Corner kicks,5,3
Offsides,1,1
Yellow cards,3,1
Free kicks,2,4
Throw-ins,7,10
Goal kicks,7,4
Big chances,1,3
Big chances missed,1,3
Hit woodwork,0,1
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,4,6
Shots outside box,0,6
Goalkeeper saves,1,0
Passes,120,292
Accurate passes,76 (63%),246 (84%)
Long balls,16/40 (40%),15/29 (52%)
Crosses,3/10 (30%),8/22 (36%)
Dribbles,6/7 (86%),9/16 (56%)
Possession lost,74,88
Duels won,24,30
Aerials won,6,8
Tackles,10,9
Interceptions,4,5
Clearances,22,5
