name,home,away
Expected goals,3.93,0.28
Ball possession,40%,60%
Total shots,24,8
Shots on target,7,1
Shots off target,9,4
Blocked shots,8,3
Corner kicks,8,7
Offsides,2,2
Fouls,14,12
Yellow cards,2,0
Free kicks,12,14
Throw-ins,9,15
Goal kicks,5,10
Big chances,3,0
Big chances missed,2,0
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,15,4
Shots outside box,9,4
Goalkeeper saves,1,5
Passes,375,582
Accurate passes,295 (79%),496 (85%)
Long balls,20/53 (38%),28/49 (57%)
Crosses,10/22 (45%),5/17 (29%)
Dribbles,9/16 (56%),12/20 (60%)
Possession lost,119,134
Duels won,44,53
Aerials won,11,14
Tackles,12,13
Interceptions,14,9
Clearances,18,22
Ball possession,50%,50%
Total shots,20,2
Shots on target,5,0
Shots off target,9,2
Blocked shots,6,0
Corner kicks,5,1
Offsides,2,1
Yellow cards,0,0
Free kicks,5,5
Throw-ins,5,3
Goal kicks,2,9
Big chances,2,0
Big chances missed,2,0
Counter attacks,0,0
Counter attack shots,0,0
Counter attack goals,0,0
Shots inside box,13,1
Shots outside box,7,1
Goalkeeper saves,0,4
Passes,237,249
Accurate passes,196 (83%),206 (83%)
Long balls,10/26 (38%),16/29 (55%)
Crosses,8/17 (47%),0/2 (0%)
Dribbles,4/7 (57%),4/6 (67%)
Possession lost,65,65
Duels won,17,21
Aerials won,5,5
Tackles,3,7
Interceptions,5,6
Clearances,0,11
Ball possession,29%,71%
Total shots,4,6
Shots on target,2,1
Shots off target,0,2
Blocked shots,2,3
Corner kicks,3,6
Offsides,0,1
Yellow cards,2,0
Free kicks,7,9
Throw-ins,4,12
Goal kicks,3,1
Big chances,1,0
Big chances missed,0,0
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,2,3
Shots outside box,2,3
Goalkeeper saves,1,1
Passes,138,333
Accurate passes,99 (72%),290 (87%)
Long balls,10/27 (37%),12/20 (60%)
Crosses,2/5 (40%),5/15 (33%)
Dribbles,5/9 (56%),8/14 (57%)
Possession lost,54,69
Duels won,27,32
Aerials won,6,9
Tackles,9,6
Interceptions,9,3
Clearances,18,11
