name,home,away
Ball possession,52%,48%
Total shots,11,19
Shots on target,4,4
Shots off target,3,8
Blocked shots,4,7
Corner kicks,3,10
Offsides,0,3
Fouls,15,16
Yellow cards,3,3
Free kicks,14,13
Throw-ins,22,20
Goal kicks,9,5
Big chances,1,1
Big chances missed,1,1
Shots inside box,6,11
Shots outside box,5,8
Goalkeeper saves,4,3
Passes,403,352
Accurate passes,327 (81%),264 (75%)
Long balls,24/48 (50%),23/59 (39%)
Crosses,1/9 (11%),6/23 (26%)
Dribbles,8/19 (42%),7/18 (39%)
Possession lost,136,143
Duels won,45,42
Aerials won,11,6
Tackles,13,16
Interceptions,9,8
Clearances,15,14
Ball possession,58%,42%
Total shots,6,9
Shots on target,2,2
Shots off target,1,3
Blocked shots,3,4
Corner kicks,1,4
Offsides,0,2
Yellow cards,2,0
Free kicks,4,6
Throw-ins,12,12
Goal kicks,4,2
Big chances,1,0
Big chances missed,1,0
Shots inside box,5,5
Shots outside box,1,4
Goalkeeper saves,2,2
Passes,230,164
Accurate passes,197 (86%),118 (72%)
Long balls,13/24 (54%),14/33 (42%)
Crosses,1/5 (20%),2/10 (20%)
Dribbles,5/12 (42%),6/9 (67%)
Possession lost,67,72
Duels won,18,23
Aerials won,5,2
Tackles,4,9
Interceptions,4,2
Clearances,6,9
Ball possession,46%,54%
Total shots,5,10
Shots on target,2,2
Shots off target,2,5
Blocked shots,1,3
Corner kicks,2,6
Offsides,0,1
Yellow cards,1,3
Free kicks,10,7
Throw-ins,10,8
Goal kicks,5,3
Big chances,0,1
Big chances missed,0,1
Shots inside box,1,6
Shots outside box,4,4
Goalkeeper saves,2,1
Passes,173,188
Accurate passes,130 (75%),146 (78%)
Long balls,11/24 (46%),9/26 (35%)
Crosses,0/4 (0%),4/13 (31%)
Dribbles,3/7 (43%),1/9 (11%)
Possession lost,69,71
Duels won,27,19
Aerials won,6,4
Tackles,9,7
Interceptions,5,6
Clearances,9,5
