name,home,away
Expected goals,1.42,0.90
Ball possession,31%,69%
Total shots,7,14
Shots on target,4,2
Shots off target,2,6
Blocked shots,1,6
Corner kicks,4,8
Offsides,3,1
Fouls,13,9
Yellow cards,2,1
Free kicks,9,10
Throw-ins,12,17
Goal kicks,11,7
Big chances,2,1
Big chances missed,0,1
Shots inside box,5,8
Shots outside box,2,6
Goalkeeper saves,1,2
Passes,291,650
Accurate passes,199 (68%),552 (85%)
Long balls,25/72 (35%),42/68 (62%)
Crosses,2/13 (15%),9/34 (26%)
Dribbles,5/13 (38%),10/17 (59%)
Possession lost,155,162
Duels won,58,62
Aerials won,25,20
Tackles,19,22
Interceptions,17,13
Clearances,26,10
Ball possession,35%,65%
Total shots,6,6
Shots on target,3,1
Shots off target,2,3
Blocked shots,1,2
Corner kicks,3,3
Offsides,3,1
Yellow cards,1,0
Free kicks,4,5
Throw-ins,3,4
Goal kicks,6,5
Big chances,1,1
Big chances missed,0,1
Shots inside box,4,3
Shots outside box,2,3
Goalkeeper saves,1,2
Passes,163,312
Accurate passes,118 (72%),268 (86%)
Long balls,14/37 (38%),20/32 (63%)
Crosses,1/10 (10%),3/12 (25%)
Dribbles,2/6 (33%),6/9 (67%)
Possession lost,79,71
Duels won,23,30
Aerials won,9,7
Tackles,8,12
Interceptions,9,7
Clearances,4,10
Ball possession,27%,73%
Total shots,1,8
Shots on target,1,1
Shots off target,0,3
Blocked shots,0,4
Corner kicks,1,5
Offsides,0,0
Yellow cards,1,1
Free kicks,5,5
Throw-ins,9,13
Goal kicks,5,2
Big chances,1,0
Big chances missed,0,0
Shots inside box,1,5
Shots outside box,0,3
Goalkeeper saves,0,0
Passes,128,338
Accurate passes,81 (63%),284 (84%)
Long balls,11/35 (31%),22/36 (61%)
Crosses,1/3 (33%),6/22 (27%)
Dribbles,3/7 (43%),4/8 (50%)
Possession lost,76,91
Duels won,35,32
Aerials won,16,13
Tackles,11,10
Interceptions,8,6
Clearances,22,0
