name,home,away
Ball possession,72%,28%
Total shots,11,6
Shots on target,3,4
Shots off target,5,1
Blocked shots,3,1
Corner kicks,10,1
Offsides,2,3
Fouls,17,14
Yellow cards,4,3
Red cards,0,1
Free kicks,12,14
Throw-ins,28,27
Goal kicks,4,15
Big chances,1,0
Big chances missed,1,0
Hit woodwork,1,0
Shots inside box,10,2
Shots outside box,1,4
Goalkeeper saves,3,3
Passes,541,216
Accurate passes,433 (80%),106 (49%)
Long balls,38/61 (62%),23/77 (30%)
Crosses,10/35 (29%),1/7 (14%)
Dribbles,10/23 (43%),4/14 (29%)
Possession lost,183,150
Duels won,71,66
Aerials won,31,23
Tackles,18,25
Interceptions,6,10
Clearances,7,26
Ball possession,68%,32%
Total shots,4,1
Shots on target,1,1
Shots off target,3,0
Blocked shots,0,0
Corner kicks,3,1
Offsides,0,1
Yellow cards,0,1
Red cards,0,1
Free kicks,10,7
Throw-ins,9,10
Goal kicks,3,5
Big chances,0,0
Big chances missed,0,0
Hit woodwork,0,0
Shots inside box,4,1
Shots outside box,0,0
Goalkeeper saves,1,1
Passes,250,119
Accurate passes,209 (84%),68 (57%)
Long balls,18/30 (60%),10/35 (29%)
Crosses,5/16 (31%),1/6 (17%)
Dribbles,5/11 (45%),3/9 (33%)
Possession lost,76,72
Duels won,38,30
Aerials won,13,9
Tackles,10,11
Interceptions,4,7
Clearances,6,12
Ball possession,76%,24%
Total shots,7,5
Shots on target,2,3
Shots off target,2,1
Blocked shots,3,1
Corner kicks,7,0
Offsides,2,2
Yellow cards,4,2
Red cards,0,0
Free kicks,2,7
Throw-ins,19,17
Goal kicks,1,10
Big chances,1,0
Big chances missed,1,0
Hit woodwork,1,0
Shots inside box,6,1
Shots outside box,1,4
Goalkeeper saves,2,2
Passes,291,97
Accurate passes,224 (77%),38 (39%)
Long balls,20/31 (65%),13/42 (31%)
Crosses,5/19 (26%),0/1 (0%)
Dribbles,5/12 (42%),1/5 (20%)
Possession lost,107,78
Duels won,33,36
Aerials won,18,14
Tackles,8,14
Interceptions,2,3
Clearances,1,14
